CourseID,Course_name,Score1,Score2
DN009,Law (BCL),490*,510
DN010,Agricultural Science,375,415
DN012,Arts,350,400
DN013,Commerce - Business with Chinese Studies,465,490
DN015,Commerce,450,470
DN016,Commerce (International) - with German,425,445
DN017,Commerce (International) - with French,490,515
DN018,Commerce (International) - with Spanish,455,480
DN019,Commerce (International) - with Italian,435,440
DN020,Actuarial and Financial Studies,520,555
DN021,Business and Law,490*,515
DN022,Arts part-time (Evening),225,485
DN023,Arts part-time (Day),350,N/A
DN024,Sport and Exercise Management,380,415
DN026,Economics and Finance,505,535
DN028,BCL Maîtrise,535,545
DN029,Law with French Law (BCL),495,520
DN030,Computer Science - Science,335,410
DN031,Theoretical Physics,405,525
DN032,Mathematical Science,465,530
DN033,Physics with Astronomy and Space Science,335,435
DN034,Pharmacology,420,480
DN035,Medicinal Chemistry and Chemical Biology,395,435
DN036,Neuroscience,435,480
DN037,Biomedical Health and Life Sciences,475,520
DN038,Climate and Earth System Science,320,425
DN039,Biochemistry and Molecular Biology,465,485
DN040,Food Science,360,410
DN041,Landscape Architecture,390,435
DN042,Forestry,330,360
DN043,Food and Agribusiness Management,375,420
DN044,Agri-Environmental Sciences,320,350
DN045,Animal and Crop Production,340,370
DN046,Animal Science,360,405
DN047,Engineering Technology,360,395
DN048,Horticulture Landscape and Sportsturf Management,315,345
DN049,Animal Science - Equine,415,460
DN050,Computer Science - Arts,290,345
DN051,Economics,435,440
DN052,History,425*,445
DN053,Philosophy,385*,415
DN054,Psychology,495*,515
DN055,English,465*,480
DN056,Integrated BA/MA Masters degree programme,400,435
DN057,Arts (International) - French,445,460
DN058,Arts (International) - German,320,370
DN059,Arts (International) - Spanish,445,495
DN060,Law with History,520,530
DN061,History Politics and International Relations,480,520
DN062,Economics and Politics,440,455
DN063,Geography Planning and Environmental Policy,435,460
DN065,Law with Politics,540,555
DN066,Law with Philosophy,505,510
DN067,Law with Economics,540,550
DN071,Chemical Engineering or Bioprocess Engineering,425,470
DN072,Civil Engineering,470,500
DN073,Electronic Engineering or Electrical Engineering,355,415
DN074,Mechanical Engineering,360,455
DN076,Biosystems Engineering,325,510
DN077,Engineering,475,520
DN078,Structural Engineering with Architecture,495,515
DN080,Engineering Science,455,505
DN090,Human Nutrition,510,525
DN093,Archaeology and Geology,345,385
DN096,Health and Performance Science,420,445
DN102,Medicine - Graduate Entry,#57*,58
DN105,Veterinary Medicine - Graduate Entry route,#,N/A
DN110,General Nursing,350,385
DN111,Mature Applicants General Nursing,#150,155
DN116,Children's and General Nursing (Integrated),455,465
DN117,Mature Applicants Children's and General Nursing (Integrated),#154,159
DN118,Midwifery,415,445
DN119,Mature Applicants Midwifery,#162*,167
DN120,Psychiatric Nursing,330,355
DN121,Mature Applicants Psychiatric Nursing,#137,145
DK810,Accounting and Finance,300,365
DK812,Marketing,280,320
DK814,Business Studies in International Management,280,335
DK815,Public Relations,285,340
DK820,Computing in Games Development,280,350
DK821,Computing in Internet Technologies,260,340
DK830,Building Surveying,260,320
DK860,Applied Music,#,N/A
DK870,General Nursing,330*,345
DK871,Mature Applicants General Nursing,#159,163
DK872,Intellectual Disability Nursing,280*,305
DK873,Mature Applicants Intellectual Disability Nursing,#139,155
DK874,Psychiatric Nursing,305*,320
DK875,Mature Applicants Psychiatric Nursing,#139,151
DK876,Early Childhood Studies,305*,345
DK877,Midwifery,375,395
DK878,Mature Applicants Midwifery,#166*,172
DK880,Health Promotion and Physical Activity,305,345
GA180,Gn„ agus Cumarsˆid,270,300
GA181,Accounting,300,340
GA380,Hotel and Catering Management,240,305
GA480,Construction Management,320,360
GA481,Property Studies,330,370
GA780,Applied Freshwater and Marine Biology,300,360
GA781,Applied Biology and Biopharmaceutical Science,305,350
GA782,Chemical & Pharmaceutical Science,315,355
GA783,Physics and Instrumentation,345,350
GA784,Science (Undenominated),315,355
GA785,Medical Science,375,425
GA880,General Nursing (Castlebar),350,365
GA881,Mature Applicants General Nursing (Castlebar),#161*,168
GA882,Psychiatric Nursing (Castlebar),320,335
GA883,Mature Applicants Psychiatric Nursing (Castlebar),#164,170
GA980,Design and Technology Education (Letterfrack),395,415
GY101,Arts,345,395
GY102,Arts (Economic and Social Studies at St Angela's College Sligo),225,305
GY103,Arts (Public and Social Policy),310,330
GY104,Arts (Psychology),515*,525
GY105,Arts (History),345,410
GY106,Na Dˆna (Cumarsˆid),285,385
GY107,Na Dˆna (Gaeilge agus L_ann an Aistrìchˆin),305,485
GY108,Na Dˆna (Riarachˆn Gn„),260,390
GY109,Arts (Mathematics and Education),325,415
GY110,Arts with Children's Studies,425,450
GY111,Arts with Creative Writing,480,515
GY112,Arts with Film Studies,430,460
GY113,Arts with Human Rights,385,425
GY114,Arts with Irish Studies,340,375
GY115,Arts with Theatre and Performance,450,465
GY116,Arts with Women's Studies,300,325
GY201,Commerce,365,400
GY202,Commerce (International) with French,440,495
GY203,Commerce (International) with German,355,415
GY204,Commerce (International) with Spanish,320,385
GY205,Commerce (International) with Italian,350,370
GY206,Business Information Systems,300,340
GY207,Commerce (Accounting),450,480
GY250,Corporate Law,430,455
GY251,Civil Law,480,495
GY301,Science,280,395
GY303,Biomedical Science,440,485
GY304,Biotechnology,290,340
GY306,Computing Studies/Mathematical Science,415,525
GY308,Environmental Science,330,390
GY309,Financial Mathematics and Economics,385,465
GY310,Marine Science,305,370
GY313,Health & Safety Systems,300,330
GY314,Earth and Ocean Sciences,285,335
GY315,Physics and Applied Physics,365,475
GY316,Physics with Medical Physics,340,410
GY317,Physics with Astrophysics,350,450
GY318,Biopharmaceutical Chemistry Honours Bachelor Degree,330,440
GY350,Information Technology,325,395
GY401,Engineering (Undenominated),400,450
GY402,Civil Engineering,425,475
GY403,Electronic Engineering,360,405
GY404,Industrial Engineering,385,385
GY405,Mechanical Engineering,360,420
GY406,Electronic and Computer Engineering,385,480
GY408,Biomedical Engineering,405,505
GY409,Environmental Engineering,415,440
GY410,Project and Construction Management,330,375
GY411,Sports and Exercise Engineering,385,455
GY501,Medicine,565*,570
GY502,Occupational Therapy,485*,505
GY503,Speech and Language Therapy,515*,535
GY504,Podiatry,390,420
GY515,General Nursing (Galway and Portiuncula),380*,420
GY516,Psychiatric Nursing,350,365
GY517,Midwifery,380,400
GY525,Mature Applicants General Nursing (Galway and Portiuncula),#163,167
GY526,Mature Applicants Psychiatric Nursing,#159*,168
GY527,Mature Applicants Midwifery,#170*,177
LY708,Applied Computing,235,354
LY908,General Nursing,340,355
LY918,Psychiatric Nursing,300,325
LY928,Intellectual Disability Nursing,290,315
LY938,Mature Applicants General Nursing,#169,176
LY948,Mature Applicants Psychiatric Nursing,#155,164
LY958,Mature Applicants Intellectual Disability Nursing,#130,160
LC102,Art and Design,#700,870
LC331,Software Development,275,320
LC341,Multimedia Programming and Design,280,320
LC391,Computer Networks and Systems,260,325
LC421,Civil Engineering Management,320,350
LC471,Quantity Surveying,360,390
LC481,Real Estate (Property Valuation and Management),305,325
LC491,Construction Management,330,360
LC651,Science (Pharmaceutical and Forensic Analysis),370,410
LC661,Drug and Medicinal Product Analysis,305,340
LC921,Applied Social Studies (Social Care),325,355
LC931,Business Studies (Tourism),295,335
LC941,Business Studies (Event Management),270,330
LC951,Law and Taxation,360,375
MI004,Liberal Arts,385,420
MI005,Education - Primary Teaching,475,500
MI006,Education - Primary Teaching - Gaeltacht Applicants,435,455
MI007,Early Childhood Care and Education,335,380
MI008,Primary Teaching in Education and Psychology,545*,555
CI101,Counselling and Psychometric Testing,250,315
CI102,Counselling Skills and Addiction,290,345
CI105,Youth and Counselling Studies,240,320
LM020,Law and Accounting,475,510
LM022,Politics and International Relations,350,365
LM023,Health Informatics,320,375
LM029,Law Plus,485,505
LM030,Irish Music and Dance,#300,410
LM031,Voice and Dance,#305,385
LM032,Arts (Joint Honours),440,460
LM033,New Media and English,370,405
LM035,English and History,350,380
LM036,Economics and Sociology,340,360
LM037,Economics and Mathematical Sciences,430,485
LM038,Psychology and Sociology,505*,520
LM039,Journalism & New Media,405,435
LM040,European Studies,350,400
LM041,Public Administration,315,345
LM042,Law and European Studies,455,470
LM043,International Insurance and European Studies,375,405
LM044,Applied Languages,430,475
LM045,Language and Cultural Studies,350,405
LM046,History Politics Sociology and Social Studies,350,395
LM048,Irish and New Media/An Ghaeilge agus na Meˆin ÷ra,390,420
LM050,Business Studies,390,425
LM051,Computer Systems,300,385
LM052,Business Studies and a Modern Language (French),380,440
LM053,Business Studies and a Modern Language (German),385,435
LM055,Business Studies and a Modern Language (Japanese),430,480
LM058,Financial Mathematics,355,430
LM060,Mathematical Sciences,385,475
LM061,Pharmaceutical and Industrial Chemistry,355,440
LM062,Biomedical and Advanced Materials,310,395
LM063,Production Management,305,345
LM064,Industrial Biochemistry,365,455
LM065,Applied Physics,360,455
LM066,Environmental Science,355,415
LM067,Wood Science and Technology,305,370
LM068,Food Science and Health,350,410
LM069,Computer Engineering,435,515
LM070,Electronic Engineering,395,425
LM071,Biomedical Engineering,415,500
LM073,Mechanical Engineering,395,465
LM074,Computer Aided Engineering and Design,510,520
LM075,Engineering Science,355,400
LM076,Product Design and Technology,340,380
LM077,Aeronautical Engineering,395,455
LM079,Manufacturing Engineering,375,430
LM080,Electronic Systems,315,340
LM081,Manufacturing Systems,345,415
LM082,Construction Management and Engineering,380,405
LM083,Applied Computing and Network Technologies,370,385
LM085,Civil Engineering,490,530
LM086,Health & Safety,325,375
LM089,Sport & Exercise Sciences,410,435
LM090,Physical Education with concurrent Teacher Education,475*,495
LM092,Science with concurrent Teacher Ed (Bio Sci with Phys or Chem),450*,470
LM093,Equine Science,305,345
LM094,Materials and Construction Technology with concurrent Teacher ed,430,450
LM095,Materials and Engineering Technology with concurrent Teacher ed,415,425
LM096,Science with concurrent Teacher Education (Physics and Chem),465,505
LM098,Languages with concurrent Teacher Education,365,455
LM099,Architecture,#490*,520
LM100,Physiotherapy,555,575
LM101,Medicine - Graduate Entry,#55*,57
LM110,Multimedia and Computer Games Development,330,385
LM112,Robotic Engineering,410,440
LM113,Digital Media Design,335,370
LM114,Music Media and Performance Technology,395,425
LM150,General Nursing,425,450
LM151,Mature Applicants General Nursing,#170,181
LM152,Mental Health Nursing,345,360
LM153,Mature Applicants Mental Health Nursing,#157,169
LM154,Intellectual Disability Nursing,350*,385
LM155,Mature Applicants Intellectual Disability Nursing,#127,141
LM156,Midwifery,405,430
LM157,Mature Applicants Midwifery,#183,194
MH101,Arts,355,395
MH102,Music Technology,400,435
MH103,Music,#,N/A
MH104,Mathematics,510,555
MH106,Psychology,490,500
MH107,Social Science,385,405
MH108,European Studies,360,415
MH109,Media Studies,425,450
MH110,Multimedia,365,395
MH111,Anthropology,370,415
MH112,Politics,360,410
MH113,History,370,405
MH114,English,450,470
MH115,Law (BCL) and Arts,475*,490
MH201,Science,320,355
MH202,Biotechnology,340,370
MH203,Computer Science and Software Engineering,325,385
MH204,Physics with Astrophysics,410,430
MH206,Theoretical Physics and Mathematics,485,510
MH207,Genetics and Bioinformatics,370,390
MH208,Biological and Biomedical Sciences,380,425
MH209,Psychology (through Science),450,475
MH210,Chemistry with Pharmaceutical Chemistry,350,405
MH211,Multimedia,345,360
MH212,Science Education,455,490
MH301,Computer Engineering,350,535
MH302,Electronic Engineering,290,385
MH303,Communications Engineering,AQA,350
MH304,Common entry in Computer Electronic and Comms Eng,315,385
MH305,Product Design (Marketing and Innovation),305,345
MH401,Finance,350,375
MH402,Finance and Venture Management (with Bioscience or Electron.),355,380
MH403,Finance and Accounting,375,395
MH404,Business and Management,405,430
MH405,Equine Business,355,390
MH406,Business and Law,465,485
MU001,Theology and Arts,315,340
MU002,Theology,305,370
SN001,Business Studies in International Hotel Management,#466,590
SN002,Commerce,#580,621
SG141,Business (Level 8),280,330
SG145,Computing in Web Development,400,400
SG241,Performing Arts,230,330
SG242,Early Childhood Education,315,355
SG341,Quality Management and Technology,N/A,N/A
SG342,Civil Engineering,330,420
SG343,Quantity Surveying,330,360
SG441,Environmental Science and Technology,280,330
SG445,Pharmaceutical Science,260,310
SG446,Applied Archaeology,275,325
SG448,Forensic Investigation and Analysis,280,330
AS001,Home Economics and Biology - second level teaching,465*,490
AS002,Home Economics and Religious Education - second level teaching,450,460
AS003,Home Economics and Irish - second level teaching,450,465
AS004,Home Economics and Economics/Consumer Studies - second level,430*,445
AS110,General Nursing,355*,375
AS111,Mature Applicants General Nursing,#165,169
AS130,Intellectual Disability Nursing,220,305
AS131,Mature Applicants Intellectual Disability Nursing,#130,151
TI007,Social and Community Studies,230,300
TI008,Environmental and Natural Resource Management,235,305
TI010,Accounting and Finance,295,375
TI013,Business,230,310
TI015,Computing - Software Development,235,290
TI018,Computing - Games Design and Development,210,315
TI113,Business,225,310
TI117,Information Technology - Creative Multimedia,270,331
TH001,Education Business Studies and Religious Studies,320*,365
TL110,General Nursing,365,380
TL111,Mature Applicants General Nursing,#153,170
TL115,Psychiatric Nursing,330,370
TL116,Mature Applicants Psychiatric Nursing,#134,148
TL160,Early Childhood Care and Education,275,330
TL183,Adventure Tourism Management,205,280
TL285,Business Studies,270,325
TL290,Interactive Multimedia,280,370
TL291,TV Radio and New Media Broadcasting,255,340
TL292,Music Technology,250,340
TL330,Computing with Games Development,290,335
TL360,Computing with Multimedia,365,375
TL400,Wildlife Biology,310,370
TL410,Pharmaceutical Analysis with Forensics,305,365
WD025,Construction Management (and Engineering),305,355
WD027,Music,#280,350
WD028,Applied Computing,305,380
WD048,Business,305,350
WD049,Business (with French),405,425
WD079,Business Management with Law,290,325
WD080,Business Studies (with German),345,415
WD084,Accounting,335,385
WD085,Mechanical and Manufacturing Engineering,270,340
