"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","originalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"B M","Very helpful staff at CIT. Various programs are offered and International students are welcome. There’s quite a number of students from the Erasmus program. Students can find accommodation easily. There’s plenty of places to eat inside the campus that offers delicious meals and with low prices. There are student societies that are fun to join and one gets to meet other students from different programs.","5.0","5.0","","2 years ago","https://lh5.googleusercontent.com/p/AF1QipMIHLutwJjnDqiRMMVB0OX9upPaO9xp1hRQQrr3 | https://lh5.googleusercontent.com/p/AF1QipMrVtDmhSaRGSlRkYp0SkuVXSg-pckxZfVG6z1x | https://lh5.googleusercontent.com/p/AF1QipNFZuuxG8p0uYHQNSCDY0k0P9yyEffR1hNZjWv- | https://lh5.googleusercontent.com/p/AF1QipPdGcZ6rgcQFnqPfABfYZXX_3OfbwnzP2uhnVuY | https://lh5.googleusercontent.com/p/AF1QipM1fRoOvKlNKz4S0NfORharAbrrFRkl4ym7yF0L | https://lh5.googleusercontent.com/p/AF1QipMr-griHCcHbxgGTpF0akmDr8ZLzufiZBfaKDpF | https://lh5.googleusercontent.com/p/AF1QipOmY83nkEYwjhHLbdqcqBkQvf8VSoexLp3NQDSJ | https://lh5.googleusercontent.com/p/AF1QipNwxTtLGhmSCsP_hB_lsPPVQ1pLoSqz5eeNx8K7 | https://lh5.googleusercontent.com/p/AF1QipMqM4qpURWRfyMLkdEaUxMv_FqhwOj1Y5KZxi6p | https://lh5.googleusercontent.com/p/AF1QipO6FfNc3OGxr6EkjvZSelu780oBZbOrTbGhUtju | https://lh5.googleusercontent.com/p/AF1QipOxVlxsr_xIxCY2iVzGQzXWCv7DsDmPl1GmObff | https://lh5.googleusercontent.com/p/AF1QipOL8AxFCoNEsHpv1P5B8FNRPV834wX92BlY0Hn1 | https://lh5.googleusercontent.com/p/AF1QipPjhmHOEloOg7FDUYYN84yakoQNhQxL6q02wZjj | https://lh5.googleusercontent.com/p/AF1QipNiFEjR6jCfMPTqpqJWpOgjJEezg1tWGKUh5mDu | https://lh5.googleusercontent.com/p/AF1QipNQfYcwyCDYW1M9gGszHJfmBrzLt2-usiLZO1iH | https://lh5.googleusercontent.com/p/AF1QipMCS2V7vKlg0eodpLE1fkUo1RoJDy87bJ7gp1hT | https://lh5.googleusercontent.com/p/AF1QipOgNLMOg8QhdCCZvwyDeAcyWBhBDBXwgRtHVs3m | https://lh5.googleusercontent.com/p/AF1QipN5PJ70cGPqTvBndqLGGE6yPcE74PSjKvjDtgUB | https://lh5.googleusercontent.com/p/AF1QipN5RLf7mH7REAElmCiKFZrSuEffy-dufaBYGgu4 | https://lh5.googleusercontent.com/p/AF1QipN_QmgAqfRaZAxEJhm9sFn8RQgsfrOzSdPHyMcH | https://lh5.googleusercontent.com/p/AF1QipNgO5tNMVMVmB0O_7DgOaQg6LZLrOGqDH7fu6RR | https://lh5.googleusercontent.com/p/AF1QipMcO7zm1Q7vKyOh5zZmSDm7yW7JF3i_AOs7kePO | https://lh5.googleusercontent.com/p/AF1QipNuX5oRGaJvwd-fWfsC0jYobRPF5CCFhqojhy-v | https://lh5.googleusercontent.com/p/AF1QipP5aEWPsRXVTi2f6BK_07TwiVEUUPfPsKRp3D-f | https://lh5.googleusercontent.com/p/AF1QipNJFAW8Oni9Lp4OP8VAIQbiIWPSz8rIeK5XRaj7 | https://lh5.googleusercontent.com/p/AF1QipOoN-mdg32kz_NSw8ZLXzENGwhsv6-qmFAKvoO3 | https://lh5.googleusercontent.com/p/AF1QipPKleRmxsB2v7BAzvvwGYbXJw55nR8jwMeUHFtb | https://lh5.googleusercontent.com/p/AF1QipP8el8EGP3uyNI8kIc1U0s9bYTnjw8vHj6Duq-y | https://lh5.googleusercontent.com/p/AF1QipNQuzjvvR9UDOKzQ7aNr_nYpflC6Lug_AS1kiFn | https://lh5.googleusercontent.com/p/AF1QipMdLeTpk4q8os7QNXsy9d0tZIqJ_4iF446didzb | https://lh5.googleusercontent.com/p/AF1QipNaivTkWiL9cT3oSKb13f6TQvnrabmD3R3-nHtQ | https://lh5.googleusercontent.com/p/AF1QipMe05rTQoJN5TGSoXDdDx1F_QHvtL_agCnTOu5m | https://lh5.googleusercontent.com/p/AF1QipMYIGmx5butinPe8ow-SoNUKQgOuk1d2sQxiwu3","https://www.google.com/maps/contrib/106573422194574743494/reviews?hl=en-US&sa=X&ved=2ahUKEwiCysfL6OP7AhUqFlkFHYvSBTkQvfQBegQIARBM","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Sarah-Kate Hennessy","Attended the vaccination centre here. Very efficient and well laid out. All the staff were lovely, and there were folks all along the way to let you know where you were going from start to finish.","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/105532985463097442014/reviews?hl=en-US&sa=X&ved=2ahUKEwiCysfL6OP7AhUqFlkFHYvSBTkQvfQBegUIARCjAg","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Ahmed Kabir","Munster Technological University (MTU) is a well ranked university in Cork, Ireland. Faculty of Engineering is very popular. MSc. in Data science under dept. of Mathematics is one the cheaper one year course . Plenty of Indian students studying data science and getting good jobs, once graduated. Professors are highly profiled and offering graduate studentship or PhD positions to talented student. Also, significant number of scholarships for native and foreign students which cover both the tuition fees and living expenses. All prospective student please keep in mind that don't through garbage email or CV to professors. Organized your CV and email like a professional and I bet you will get a positive feed back. MTU is also friendly for foreign students. There is a football ground and Gymnasium for sports and exercise. The bus no. 205 is going to city center from MTU. Free toilets are located in each floor in each building but only accessible for students and staffs. However, strangers might sneak in and can use the toilet too. Enough students accommodations to accommodate large number of students but expensive! Student can also rent and share house outside which is relatively cheaper. The main problem is that there are no large groceries shops nearby, therefore, need to walk or take the bus. There is a Indian groceries shops called Spice town (16 Uam Var Ave, Bishopstown, Cork, T12 HWX3) but pretty bit far from MTU by walking.","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/105812569133654134650/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegQIARAY","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Graeme Hosford","The quality of teaching and staff is absolutely shocking. The lecturers don't seem to have a clue what they're doing half the time and seem to go out of their way to pile on unnecessary busy work with the apparent thought that their subject is the only one that matters and no regard is given to anything else which takes up our time. I'm 2 years into my course and I would advise anyone thinking of going here to just go to UCC instead it can't possibly be any less organised there. To give a few examples of the sort of thing to expect from CIT there's been plenty of times we've been a few weeks into a project or assignment and then get told the lecturer has changed their mind on what they want done forcing us to redo it either partially or totally. Overall I think the college is OK but there doesn't seem to be any review by someone in charge of what the staff are actually accomplishing which seems to be less and less which each new class.","1.0","5.0","","3 years ago","","https://www.google.com/maps/contrib/101659637525363328439/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegQIARBa","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Caroline Enock","Its a great college has 2 gyms, stadiums and alot of study areas","4.0","5.0","","9 months ago","","https://www.google.com/maps/contrib/104515771172290760407/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegUIARC2AQ","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Fintan Hynes","Great facilities. Held day one of Munster T& F championship","5.0","5.0","","5 months ago","https://lh5.googleusercontent.com/p/AF1QipNlGDeVoop4c7-OTcOEbkJz-YqCTNhaSjPpIsH0","https://www.google.com/maps/contrib/103808198134705016145/reviews?hl=en-US&sa=X&ved=2ahUKEwiCysfL6OP7AhUqFlkFHYvSBTkQvfQBegUIARCaAQ","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Ann McSweeney","Very well run event.","5.0","5.0","","a month ago","","https://www.google.com/maps/contrib/113079766639825731888/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegQIARBE","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Jonathan Abramson","Clean spacious campus with good sports facilities","5.0","5.0","","4 months ago","","https://www.google.com/maps/contrib/104600200917161709181/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegQIARAC","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Alexis Walkden","When actually working in a relative industry, you realise just how outdated and basic the Multimedia / Creative Digital Media course is. Now working in digital marketing, nothing I was taught in the course was truly relevant except for the business class and web development. Flash isn't relevant to ANY industry in this day and age. If you plan on asking for a reference afterwards from the department head, forget about it. You don't even get a response to give reasons why they can't or won't. Only two lecturers were memorable for being any good out of the entire four years. Some lecturers were out because they were going in and out of rehab. You pay three grand a year to be told, go watch instructional YouTube videos. That said, easy course for someone who wants a degree for the sake of it or pleasing their parents. Knock yourselves out, have the best four years of your life.","3.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/101954247448741417184/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegUIARCgAQ","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
"Enda Kiernan","Centrally located,loads of parking. Easy to access.","4.0","5.0","","a month ago","","https://www.google.com/maps/contrib/113166567408729859547/reviews?hl=en-US&sa=X&ved=2ahUKEwiH3pbM6OP7AhUBKFkFHdK3CVQQvfQBegUIARCKAQ","www.google.com","","Munster Technological University","190","4.5","Rossa Ave, Bishopstown, Cork, Ireland","ChIJNTHdX96RREgR9tJ72pfnXsE","https://www.google.com/search?q=munster+technological+university&rlz=1C1CHBF_enIN962IN962&oq=M&aqs=chrome.1.69i60j69i59l2j69i60l4j69i65.1573j0j7&sourceid=chrome&ie=UTF-8#lrd=0x484491de5fdd3135:0xc15ee797da7bd2f6,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJNTHdX96RREgR9tJ72pfnXsE"
