"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","originalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Peter D.","Disappointment is the word which better describe the feeling to study in there. The minimum quality you expect for a master degree course is prepared professors, which is not the reality on DBS. The lectures are poor structured and you can clearly see that the professors goals are prepare you for exams and so they are not concern with your learning process or even about teach something. Several times we had a professor saying things like ""you don't need to know this, just need to recognize the formula for the exam"". If you are looking for your personal / professional improvement, this is definitely not the place.","2.0","5.0","","2 years ago","","https://www.google.com/maps/contrib/105442681485979814683/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegQIARBx","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Sylwia Szafranska","Great school, excellent lecturers. Thanks to Jessica in Admissions and Olga my course coordinator I was able to complete the second last year without even setting my foot in Ireland. Big thank you","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/100043059189943884389/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegUIARCzAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"siddhesh jadhav","The College is not accepting Educational gaps. Confirmation from official source.","1.0","5.0","","2 months ago","","https://www.google.com/maps/contrib/117716647364649193270/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegUIARCdAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Stephen Fisher","What you's are doing to those poor social care students you should be ashamed of yourselves. How come it wasn't up to Corus standards in the first place? What an embarrassment.. I hope the minister makes a show of yee","1.0","5.0","","3 months ago","","https://www.google.com/maps/contrib/110769608582166355234/reviews?hl=en-US&sa=X&ved=2ahUKEwjpg6ef5OP7AhWBEGIAHZ9nChQQvfQBegUIARCvAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Basit Halim","One of the worst college to study at for freshers. Although it is good for people with experience. All this college does is give you a student work permit for Ireland and no knowledge at all.","1.0","5.0","","9 months ago","","https://www.google.com/maps/contrib/113445011290193341608/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegQIARAY","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"John Muli","One of the best schools around the Dublin city, they have very supportive staff members and experienced lecturers. My experience as a student was really amazing, I highly recommend the school if you are willing to work hard and explore.","5.0","5.0","","a year ago","https://lh5.googleusercontent.com/p/AF1QipO91etDH3bvLRFCeHconkLPJ6B_Yg3HAY9zfgBa | https://lh5.googleusercontent.com/p/AF1QipN6HBPQqOo0xbYTmznRABucxRnbixmz4W-Lf1dH","https://www.google.com/maps/contrib/117074812952241047043/reviews?hl=en-US&sa=X&ved=2ahUKEwjpg6ef5OP7AhWBEGIAHZ9nChQQvfQBegUIARDxAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Rajkumar Chhantyal","First things, I like about this college it’s teach every students how deal with daily basis situation student life. They instructed you how to deal with problems not only they look for education. They just come to you like family.while they even encouraged you to make friends which motivated me to come college. They encourged student to involved in college activities join student union. And the teaching courses I love every courses and I really enjoyed doing an assignment all the time.so, many things is available in this college I love it. I really like this college. I would say 5 star ⭐️. I recommend for this college.","5.0","5.0","","3 years ago","","https://www.google.com/maps/contrib/103852739432308912613/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegUIARDJAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"D K","Best college in entire Dublin. Teaching faculty is great they helps a lot throughout assessment and clearly explains all the concepts. Got results today. Happy with college. Provides all the amenities! Was a best masters journey.. I'll miss this college","5.0","5.0","","2 months ago","","https://www.google.com/maps/contrib/108522922768320668109/reviews?hl=en-US&sa=X&ved=2ahUKEwjpg6ef5OP7AhWBEGIAHZ9nChQQvfQBegQIARBA","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Stephan Wagner","Honestly, stay away from it. Really poor education if you are used to any standards. One star for the nice attitude of the lecturers (if they come to uni and do not stay away without excuses) and the more or less organized administration of the college (in strong contrast to professors). Feeling robbed money and time, peace ✌🏼 edit: seeing this college is not even replying or reacting to this shows how little they care 🙃","1.0","5.0","","11 months ago","","https://www.google.com/maps/contrib/103654733345080922792/reviews?hl=en-US&sa=X&ved=2ahUKEwjT--Of5OP7AhXXLFkFHZPzDmwQvfQBegQIARAC","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
"Nithin john","The Dublin business school is the most cheated institute in Dublin Ireland . This is my own personal experience 3years before I came here to study MBA programme. The management decided to make me fail in my examination for 3times due to no reason . I experience a high pressure in those times and my future career every thing is finished due to that and also my stay back finished. Now I ended up in huge mortgage (loan amount) and also I have experience the direct experience of violation . Student who studied the experience high amount of pressure and the faculties are also irresponsible and miss behaving to people ideas opportunities and plans ,several student were experience some terrible experience from lecture Shakeel siddique,enda Murphy, those time few students made complaint about there behaviour but the management never and further enquiries . The management haven't had any sense of responsibilities about the exparter students careers. Such a racist school never proud to say but even though never give any morality,kindness to student life . Student experience no further support from the institute . I suggest no one to participate there any courses I feel like I was very sad to give an late review about the general.","1.0","5.0","","6 months ago","","https://www.google.com/maps/contrib/114220032754039308506/reviews?hl=en-US&sa=X&ved=2ahUKEwjpg6ef5OP7AhWBEGIAHZ9nChQQvfQBegUIARDFAQ","www.google.com","","Dublin Business School","179","3.6","13/14 Aungier St, Dublin, Ireland","ChIJl85j6J0OZ0gRJ4pU5EFa_dU","https://www.google.com/search?q=dublin+business+school&rlz=1C1CHBF_enIN962IN962&oq=Dublin+Business+School&aqs=chrome.0.0i355i433i512j46i433i512j0i512j0i20i263i512j0i512l3j69i61.899j0j9&sourceid=chrome&ie=UTF-8#lrd=0x48670e9de863ce97:0xd5fd5a41e4548a27,1,,,","https://www.google.com/maps/place/?q=place_id:ChIJl85j6J0OZ0gRJ4pU5EFa_dU"
