college,course,code,title,course_type,course_starts,fees,level,award,duration,mode_of_study,method_of_delivery,commencement_date,location,website_url,course_description,course_content,minimum_entry_requirements,video,faculty_information_lecturer,faculty_information__lecturer_image_url,faculty_information__id,job_opportunities_and_salary_expectations,course_reviews_and_testimonials,map_info,students_accomodation_link,workshops,thumbnail_image_url,clubs_and_societies_link
Dundalk Institute of Technology,BA in Community Youth Work,DKA66,School of Business & Humanities,Undergraduate,September,3500,8,BA in Community Youth Work,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,178,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Creative Media,DKA67,School of Informatics & Creative Arts,Undergraduate,September,3500,8,BA in Creative Media,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,179,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Culinary Arts,DKA68,School of Business & Humanities,Undergraduate,September,3500,8,BA in Culinary Arts,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,180,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Digital Marketing & Public Relations,DKA69,School of Business & Humanities,Undergraduate,September,3500,8,BA in Digital Marketing & Public Relations,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,181,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Event Management,DKA70,School of Business & Humanities,Undergraduate,September,3500,8,BA in Event Management,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,182,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Hospitality Management,DKA71,School of Business & Humanities,Undergraduate,September,3500,8,BA in Hospitality Management,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,183,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Musical Theatre,DKA72,School of Informatics & Creative Arts,Undergraduate,September,3500,8,BA in Musical Theatre,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,184,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,"BA in Sport, Exercise & Enterprise",DKA73,School of Business & Humanities,Undergraduate,September,3500,8,"BA in Sport, Exercise & Enterprise",3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,185,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,BA in Theatre and Film Practice,DKA74,School of Informatics & Creative Arts,Undergraduate,September,3500,8,BA in Theatre and Film Practice,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,186,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor (Hons) of Business - Monaghan Institute / DkIT,DKA75,School of Business & Humanities,Undergraduate,September,3500,8,Bachelor (Hons) of Business - Monaghan Institute / DkIT,3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,187,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor (Hons) of Business Studies (Part-time),DKA76,School of Business & Humanities,Flexible & Professional,September,3500,8,Bachelor (Hons) of Business Studies (Part-time),2-4 Years,Part-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,188,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor of Business Studies (Honours),DKA77,School of Business & Humanities,Undergraduate,September,3500,8,Bachelor of Business Studies (Honours),3 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,189,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor of Business Studies (Honours),DKA78,School of Business & Humanities,Add On,September,3500,8,Bachelor of Business Studies (Honours),1 Year,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,190,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor of Engineering (Hons) in Civil Engineering,DKA79,School of Engineering,Undergraduate,September,3500,8,Bachelor of Engineering (Hons) in Civil Engineering,4 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,191,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor of Engineering (Hons) in Electrical and Electronic Engineering,DKA80,School of Engineering,Undergraduate,September,3500,8,Bachelor of Engineering (Hons) in Electrical and Electronic Engineering,4 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,192,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
Dundalk Institute of Technology,Bachelor of Engineering (Hons) in Engineering (Common Entry),DKA81,School of Engineering,Undergraduate,September,3500,8,Bachelor of Engineering (Hons) in Engineering (Common Entry),4 Years,Full-Time,on campus,Sep-22,Dundalk,https://www.dkit.ie/,"This one-year honours degree add-on course is multidisciplinary course, combining Engineering with Business. The aim of the course is to produce graduates who are not only competent in the core engineering skills, but who also have a mind-set capable of recognising and pursuing business opportunities.","Students will cover the following modules: YEAR 1 - Semester 1: (Mandatory) New Venture Development (year-long) Entrepreneurship and Innovation for Sustainability Creativity & Innovation Enterprise and Operations Sales & Marketing (Electives) Project Management Power Electronics YEAR 1 - Semester 2: (Mandatory) Materials and Resource Evaluation Project Engineering  New Venture Finance Legal, Intellectual Property & Commercialisation","The course is open to applicants who have successfully completed a Level 7, Bachelor of Engineering degree in any engineering discipline. Also equivalent technological course in Science, Music, Film or Computing with an overall pass and a minimum overall average of 50% achieved in one sitting. Applicants holding different award titles are invited to apply to the Institute in order to determine the suitability of their award for admission to the course.",https://www.youtube.com/watch?v=ocwwUgmbO34,Dr. Fiona Lawless,To Be Filled,193,Design Engineer Engineer – within specific disciplines: Technical Sales and Marketing Business Development Project Management Systems Engineer New Product Development Engineer Technical Writer,https://www.ucd.ie/sportandsocieties.htm,https://www.dkit.ie/assets/uploads/documents/Campus%20Maps/DkIT-Campus-Map.pdf,https://www.dkit.ie/student-life/student-services/accommodation.html,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/,https://unilifethumbnails.s3.eu-west-1.amazonaws.com/images/thumbnail/Dundak.jpg,https://www.dkit.ie/student-life/sports-and-societies/societies.html
