CourseID,Course_name,Score1,Score2
TR073,Human Genetics,540,555
TR074,Computational Chemistry / Computational Physics,N/A,N/A
TR075,Medicinal Chemistry,470*,505
TR076,Physics and Chemistry of Advanced Materials,375,410
TR081,Business Economic and Social Studies,465,490
TR083,Sociology and Social Policy,450,475
TR084,Social Studies ( Work ),485,510
TR085,Business Studies and French,480,515
TR086,Business Studies and German,380,425
TR087,Business Studies and Russian,330,405
TR088,Business Studies and Chinese,350,515
DN001,Architecture,505,530
DN002,Medicine,555,565
DN004,Radiography,485,510
DN005,Veterinary Medicine,545*,565
DN006,Physiotherapy,525*,540
DN007,Social Science,400*,435
DN008,Science,320,400
DN009,Law,515*,530
DN010,Agricultural Science,330,375
DN011,Music,225#,370#
DN012,Arts,375,410
DN014,Commerce/Modern Irish,415,435
DN015,Commerce,455*,480
DN016,Commerce/German,435,450
DN017,Commerce/French,505*,530
DN018,Commerce/Spanish,435,455
DN019,Commerce/Italian,435,445
DN020,Actuarial and Financial Studies,545,560
DN021,Business and Legal Studies,490*,510
DN022,Arts / Evening-modular,140,622
DN024,Sports Management,420,440
DN026,Economics & Finance,460,485
DN029,Law with French Law,535,540
DN030,Computer Science,365,410
DN031,Theoretical Physics,445,485
DN032,Mathematical Science,550,570
DN040,Food Science,350,380
DN041,Landscape Horticulture,350,390
DN042,Forestry,320,350
DN043,Agribusiness and Rural Development,335,360
DN044,Agriculture and Environmental Science,335,360
DN045,Animal and Crop Production,325,360
DN046,Animal Science,350,405
DN047,Engineering Technology,350,425
DN048,Horticultural Science,320,365
DN050,B.A. ( Computer Science ),360,400
DN051,Economics,435,445
DN052,History,465,490
DN053,Philosophy,410,420
DN054,Psychology,525,535
DN057,BA ( International - French ),445,490
DN058,BA ( International - German ),350,375
DN059,BA ( International - Spanish ),470,495
DN070,Agriculture and Food Engineering,335,415
DN071,Chemical Engineering,435,510
DN072,Civil Engineering,445,465
DN073,Electronic Eng. or Electrical Eng.,360,455
DN074,Mechanical Engineering,440*,470
DN075,Civil Engineering or Mechanical Eng.,470,510
DN105,Veterinary Medicine - Graduate Entry,#,#
DK104,Accounting & Finance,275,340
DK106,Business Studies & Marketing & e-Business,270,330
DK108,Computing ( Internet Technologies ),240,310
DK109,Building Surveying,200,305
DK206,Business Studies & Marketing & French,290,350
DK208,Computing (Internet Technologies with French),N/A,N/A
DK306,Business Studies & Marketing & German,270,310
DK308,Computing (Internet Technologies with German),310,310
GA144,Gno agus Cumarsaid,270,375
GA247,Theological Studies & Bus. Practice,245,325
GA319,Hotel/Catering Mgt.,250,320
GA442,Construction Management,350,375
GA620,Manufacturing Tech.,225,330
GY101,Arts,400,430
GY102,Arts (St. Angela's),335,355
GY103,Arts (Public & Social Policy),375,385
GY104,Arts ( Psychology ),545,550
GY201,Commerce,425,450
GY202,Commerce with French,490,515
GY203,Commerce with German,370,420
GY204,Commerce with Spanish,390,415
GY205,Commerce with Italian,355,435
GY206,Business Information Systems,395,420
GY250,Corporate Law,480,495
GY251,Bachelor of Civil Law ( B.C.L. ),515,530
GY301,Science,320*,385
GY302,Physics/Electronics,320,365
GY303,Biomedical Science,490,510
GY304,Biotechnology,420*,470
GY306,Computing Studies,290,380
GY307,Earth Sciences,325,350
GY308,Environmental Science,380,420
GY309,Financial Mathematics and Econ's,460,495
GY310,Marine Science,360*,395
GY312,Physics and Astronomy,405,480
GY313,Health and Safety Systems,380,400
GY350,Information Technology,225,375
GY401,Engineering (Undenominated),460,490
GY402,Civil Engineering,470,500
GY403,Electronic Engineering,395,455
GY404,Industrial Engineering,320,415
GY405,Mechanical Engineering,430,450
GY406,Electronic & Computer Engineering,410,505
GY407,Mngt. Engineering with Language,370,395
GY408,Biomedical Engineering,475,495
GY409,Environmental Engineering,450,460
GY501,Medicine,550*,565
LY151,Computing with Data Communications,170,330
LC331,Software Development,290,325
LC341,Multi Media ( Computing & Design ),330,360
LC471,Quantity Surveying,370,390
LC481,Valuation Surveying,345,360
LC491,Construction Management,330,350
LC641,Business Studies ( Tourism ),330,355
LC651,Science (Pharmaceutical & Forensic Analysis),430,460
MI005,Mary Immaculate,440*,475
MI006,Mary Immaculate/Gael,400,430
LM020,Law and Accounting,505,540
LM021,Language/Computing,415,425
LM030,Irish Music and Dance,340,390
LM040,European Studies,355,380
LM041,Public Administration,365,380
LM042,Law/European Studies,475,495
LM043,Insurance/Eur.Studies,390,405
LM044,Applied Languages,470,510
LM045,Language & Cultural Studies,375,405
LM046,History/Politics & Soc. Stud.,410,450
LM047,Arts,390*,415
LM048,Irish Studies,350,375
LM050,Business Studies,400,430
LM051,Computer Systems,290,355
LM052,Business/French,420,455
LM053,Business/German,390,445
LM054,Business/Spanish,420,480
LM055,Business/Japanese,480,530
LM059,Computer Systems with French,N/A,N/A
LM060,Mathematical Sciences/Computing,375,430
LM061,Industrial Chemistry,380,505
LM062,Advanced Biomedical Materials,325,370
LM063,Production Management,300,355
LM064,Industrial Biochemistry,360,425
LM065,Applied Physics,355,410
LM066,Environmental Science,350,400
LM067,Wood Science/Tech,325,355
LM068,Food Technology,310,360
LM069,Computer Engineering,400,490
LM070,Electronic Engineering,400,470
LM071,Biomedical Engineering,410,445
LM072,Industrial Design,#,#
LM073,Mechanical Engineering,400,455
LM074,Computer Integrated design,420,425
LM077,Aeronautical Eng,390,435
LM078,Mech Engineering & German,640,640
LM079,Manufacturing Engineering,355,365
LM080,Electronic Systems,300,355
LM081,Manufacturing Technol,315,355
LM083,Information Technology,300,365
LM089,Sports Science,435,465
LM090,PE Teaching,465#,485#
LM092,Biological Sci. with Phy/Chm Teaching,375,425
LM093,Equine Science,330,395
LM094,Tech/Construct Teaching,405,435
LM095,Tech/Engineer Teaching,370*,400
LM096,Physics and Chemistry Teaching,375,465
LM100,Physiotherapy,545,555
MH101,Arts,365*,390
MH102,Finance,370,395
MH103,Music,#,#
MH104,French and Historical Studies,350,395
MH105,German and Historical Studies,350,405
MH106,Psychology,515*,525
MH107,Social Science,410,445
MH201,Science,305,345
MH202,Biotechnology,330,345
MH203,Computer Science,340,360
MH204,Physics with Astrophysics,430,490
MH205,Theoretical Physics & Computer Science,390,410
MH206,Theoretical Physics and Mathematics,535,590
MH207,Computational Biology & Bioinformatics,400,425
MH208,Biological Science,400,445
MH301,Computer Engineering,400,410
MH302,Electronic Engineering,390,415
MH303,Communications Engineering,350,350
MH304,Computer Electronic & Communications Engineering,415,430
MU001,Theology and Arts,350*,360
MU002,Theology,305,320
MU701,Theology ( St Patrick's College Thurles ),235,34
SN001,Business Studies in Int Hotel Mgt,389#,499#
SN002,Commerce ( + Dip in Int Hotel Mgt ),537#,605#
SG141,Business Studies,355,380
SG145,Computing in Web Development,300,345
SG243,Performing Arts,N/A,N/A
SG341,Quality Management,245,315
SG441,Environmental Science & Tech,280,325
SG445,Pharmaceutical Science,250,325
SG446,Archaeology,N/A,N/A
AS001,Home Econ & Biology,455*,470
AS002,Home Econ & Catechetics,415*,430
TI005,Business Studies ( E-Business ) THURLES,230,335
TI105,Business Studies ( E-Business ) CLONMEL,N/A,N/A
TL170,Folk Theatre Studies,N/A,N/A
TL280,Business Studies ( e-Business ),270,335
TL320,Computing with Enterprise Studies,280,390
WD025,Construction Management,300,350
WD026,Electronics,280,335
WD027,Music,260#,345
WD028,Applied Computing,280,330
WD048,Business studies,330,365
WD049,Business studies/ French,330*,375
WD079,Administration,305,350
WD080,Business with German,355,375
WD084,Accounting,345,385
WD085,Manufacturing Systems Engineering,305,365
WD086,Electronic Engineering,350,460
WD091,Hospitality Management,270,320
WD095,Marketing,320,355
