CourseID,Course_name,Score1,Score2
DN026,Economics & Finance,485,510
DN029,Law with French Law,510,540
DN030,Computer Science,310,375
DN031,Theoretical Physics,430,490
DN032,Mathematical Science,400,500
DN040,Food Science,330,370
DN041,Landscape Horticulture,345,385
DN042,Forestry,300,330
DN043,Agribusiness and Rural Development,305,355
DN044,Agricultural and Environmental Science,300,325
DN045,Animal and Crop Production,305,395
DN046,Animal Science,320,380
DN047,Engineering Technology,300,350
DN048,Horticultural Science,310,380
DN050,B.A. ( Computer Science ),340,365
DN051,Economics,450,460
DN052,History,450,470
DN053,Philosophy,410,450
DN054,Psychology,530,545
DN057,BA ( International - French ),455,485
DN058,BA ( International - German ),350,380
DN059,BA ( International - Spanish ),460,490
DN071,Chemical Engineering,410,485
DN072,Civil Engineering,485,500
DN073,Electronic Eng. or Electrical Eng.,330,450
DN074,Mechanical Engineering,450,480
DN076,Biosystems Engineering,405,490
DN077,Engineering,495,535
DN078,Structural Engineering with Architecture,485,510
DN105,Veterinary Medicine - Graduate Entry,N/A,N/A
DN110,General Nursing,360*,380
DN111,Mature Applicants General Nursing,160#,165#
DN120,Psychiatric Nursing,340,350
DN121,Mature Applicants Psychiatric Nursing,151#,154#
DK057,General Nursing,345*,360
DK061,Mental Handicap Nursing,220v,315
DK097,Psychiatric Nursing,310*,335
DK104,Accounting & Finance,300,345
DK106,Marketing & e-Business,240,310
DK108,Computing ( Internet Technologies ),225,295
DK109,Building Surveying,280,325
DK111,Music,270**,370
DK157,Mature Applicants General Nursing,163*#,166#
DK161,Mature Applicants Mental Handicap Nursing,139#,157#
DK197,Mature Applicants Psychiatric Nursing,131#,155#
DK206,Marketing  & French,275,345
DK208,Computing (Internet Technologies with French),315,335
DK752,Events Management,240,305
GA144,Gno agus Cumarsaid,260,355
GA319,Hotel/Catering Mgt.,230,320
GA442,Construction Management,360,385
GA443,Property Studies,350,365
GA810,General Nursing,380*,395
GA811,Mature Applicants General Nursing,171#,178#
GA820,Psychiatric Nursing,345*,375
GA821,Mature Applicants Psychiatric Nursing,157*#,159#
GY101,Arts,395*,435
GY102,Arts  ( Economics and Social Studies ) at St. Ange,300,335
GY103,Arts (Public & Social Policy),365,385
GY104,Arts ( Psychology ),545*,555
GY201,Commerce,420,450
GY202,Commerce ( International ) with French,485,515
GY203,Commerce ( International ) with German,390,415
GY204,Commerce ( International ) with Spanish,380,435
GY205,Commerce ( International ) with Italian,360,395
GY206,Business Information Systems,360,380
GY250,Corporate Law,485,505
GY251,Bachelor of Civil Law ( B.C.L. ),515,525
GY301,Science,320,395
GY302,Applied Physics and Electronics or Exp. Physics,325,375
GY303,Biomedical Science,470,505
GY304,Biotechnology,375,455
GY306,Computing Studies / Mathematical Science,290,380
GY308,Environmental Science,365,390
GY309,Financial Mathematics and Econ's,425,485
GY310,Marine Science,355,410
GY312,Physics and Astronomy,325,445
GY313,Health and Safety Systems,370,395
GY314,Earth and Ocean Sciences,320,365
GY350,Information Technology,260,345
GY401,Engineering (Undenominated),455*,475
GY402,Civil Engineering,475*,510
GY403,Electronic Engineering,315,420
GY404,Industrial Engineering,360,425
GY405,Mechanical Engineering,405*,440
GY406,Electronic & Computer Engineering,305,395
GY408,Biomedical Engineering,420,485
GY409,Environmental Engineering,435*,455
GY501,Medicine,570*,580
GY502,Occupational Therapy,495,500
GY503,Speech and Language Therapy,510,525
GY515,General Nursing (Galway and Portiuncula),400*,440
GY516,Psychiatric Nursing,350*,370
GY525,Mature Applicants Gen Nursing (Galway and Portiunc,169#,173#
GY526,Mature Applicants Psychiatric Nursing,151*#,161#
LY081,Business Studies - Sport Development & Coaching,265v,305
LY137,General Nursing,345*,365
LY142,Psychiatric Nursing,310,330
LY151,Computing with Data Communications,275,340
LY152,Mental Handicap Nursing,245,305
LY237,Mature Applicants General Nursing,179#,183#
LY242,Mature Applicants Psychiatric Nursing,170#,174#
LY252,Mature Applicants Mental Handicap Nursing,167#,169#
LC331,Software Development,260,315
LC341,Multi Media ( Computing & Design ),300,335
LC471,Quantity Surveying,400,425
LC481,Valuation Surveying,350,375
LC491,Construction Management,340,360
LC651,Science (Pharmaceutical & Forensic Analysis),410,445
LC921,Applied Social Studies ( Social Care ),375,395
LC931,Business Studies ( Tourism ),310,340
LC941,Business Studies with Event Management,315,345
MI005,Primary Teaching,465,490
MI006,Primary Teaching/Gael,425,450
MI007,Early Childhood Care & Education,360,380
MI008,Primary Teaching and Psychology,535,550
LM020,Law and Accounting,500,530
LM021,Language/Computing,390,480
LM030,Irish Music and Dance,320#,370#
LM033,New Media and English,405,435
LM034,Politics and French,485,500
LM035,English and History,385,410
LM036,Economics and Sociology,370,385
LM037,Economics and Mathematical Sciences,430,480
LM040,European Studies,330,380
LM041,Public Administration,350,365
LM042,Law/European Studies,480,500
LM043,Insurance/Eur.Studies,370,385
LM044,Applied Languages,450,470
LM045,Language & Cultural Studies,360,380
LM046,History/Politics & Soc. Stud.,435,465
LM047,Arts,385,420
LM048,Irish Studies,355,445
LM049,Information Systems,310,360
LM050,Business Studies,405,440
LM051,Computer Systems,305,365
LM052,Business/French,420,465
LM053,Business/German,410,455
LM054,Business/Spanish,420,440
LM055,Business/Japanese,N/A,N/A
LM058,Financial Mathematics,425,475
LM059,Computer Systems with French,N/A,N/A
LM060,Mathematical Sciences,425,480
LM061,Industrial Chemistry,400,450
LM062,Biomedical and Advanced  Materials,345,395
LM063,Production Management,300,345
LM064,Industrial Biochemistry,435,500
LM065,Applied Physics,375,435
LM066,Environmental Science,360,395
LM067,Wood Science/Tech,320,360
LM068,Food Science and Health,345,390
LM069,Computer Engineering,370,420
LM070,Electronic Engineering,360,445
LM071,Biomedical Engineering,425,500
LM073,Mechanical Engineering,425,485
LM074,Computer Integrated Design,400,455
LM076,Product Design and Technology,375,405
LM077,Aeronautical Eng,410,445
LM079,Manufacturing Engineering,340,370
LM080,Electronic Systems,285,345
LM081,Manufacturing Systems,310,365
LM083,Information Technology & Telecommunications,280,330
LM089,Sport and Exercise Sciences,450,475
LM090,PE Teaching,485#,505#
LM092,Biological Sci. with Phy/Chm Teaching,390,430
LM093,Equine Science,305,365
LM094,Tech/Construct Teaching,415,440
LM095,Tech/Engineer Teaching,395,405
LM096,Physics and Chemistry Teaching,365,435
LM100,Physiotherapy,575,590
LM150,General Nursing,405*,430
LM151,Mature Applicants General Nursing,171#,181#
LM152,Mental Health Nursing,350*,360
LM153,Mature Applicants Mental Health Nursing,152#,159#
LM154,Intellectual Disability Nursing,335,350
LM155,Mature Applicants Intellectual Disability Nursing,130#,140#
FT001,Product Design,385,410
FT002,Engineering Systems Maintenance,250,285
FT003,Manutronics Automation,220,275
FT004,Civil Engineering,400,420
FT005,Building Services Engineering,315,350
FT006,Mechanical Engineering,345,375
FT007,Automotive Technology and Management,280,315
FT008,Electronics and Communications Engineering,205,300
FT009,Electrical and Control Systems,160,315
FT101,Architecture,576#,632#
FT102,Architectural Technology,451#,515#
FT103,Construction Technology,370,390
FT104,Auctioneering Valuation and Estate Agency,375,385
FT110,Property Econ. (Valuation Surveying),395*,420
FT111,Const Econ & Mgt (Quant. Surveying),405,430
FT112,Geomatics,290,350
FT116,Planning & Environmental Management,365,390
FT125,Engineering,385,425
FT128,Transport Technology,235,315
FT130,Printing Management,230,320
FT211,Computing,245,320
FT212,Physical and Life Sciences,210,305
FT213,Forensic and Environmental Science,410,445
FT214,Biomedical Science,410,450
FT215,Mathematical Sciences,305,340
FT221,Electrical/Electronic Engineering,338,451
FT222,Physics Technology,265,315
FT223,Human Nutrition & Dietetics,520,535
FT224,Optometry,510,535
FT228,Computer Science,220,315
FT229,Clinical Measurement,285,380
FT255,Int Business and Languages French,360,395
FT256,Int Business and Languages German,285,355
FT257,Int Business and Languages Spanish,270,390
FT259,Photography,705#,760#
FT281,Computer Engineering,350,425
FT352,Media Arts,445,470
FT353,Journalism with a Language,420,450
FT354,Information Systems Development,310,370
FT358,Transport and Logistics,305,340
FT359,Management and Law,270,320
FT365,Business and Management,420,430
FT366,Accounting and Finance,415,435
FT401,Hospitality Management,280,330
FT402,Tourism Marketing,325,345
FT403,Culinary Arts,270,340
FT404,Leisure Management,350,365
FT405,Hotel and Restaurant Management,240,290
FT406,Tourism,320,345
FT470,Social Care Practice,340,355
FT471,Social Care,370,390
FT472,Early Childhood Care and Education,360,375
FT480,Food Technology / Pharmaceutical Technology,245,330
FT481,Food Processing / Pharmaceutical Manufacture,205,270
FT491,Environmental Health,305,345
FT541,Marketing,395,410
FT543,Retail & Services Management,355,365
FT544,Design - Interior + Furniture,377#,540#
FT545,Design - Visual Communication,437#,623#
FT546,Fine Art,327#,570#
FT601,Music,300#,530#
FT604,Speech and Drama Studies,425#,485#
DL041,Animation,740#,895#
DL042,Photography,819#,879#
DL043,Visual Communication,770#,840#
DL044,Visual Arts Practice ( Fine Art ),675#,860#
DL045,Film and Television Production,885*#,999#
DL141,Psychology  Applied to Information  Technology,280,360
DL241,English-Media & Cultural studies,380,415
DL242,Business Studies with Arts Management,325,355
FR001,Froebel,450,450
FR002,Froebel/Gael,410,410
GC400,Business Studies,185,305
GC401,Accounting and Finance,230,310
GC402,Law with Business,300,340
GC430,Computing Science,230,290
GC450,Journalism and Media Comms,280,335
MH101,Arts,365,390
MH103,Music,#,405
MH106,Psychology,510,520
MH107,Social Science,395,425
MH108,International-European Studies,400,425
MH109,Media Studies,445,470
MH201,Science,310,360
MH202,Biotechnology,330,350
MH203,Computer Science,320,375
MH204,Physics with Astrophysics,410,440
MH205,Theoretical Physics & Computer Science,360,455
MH206,Theoretical Physics and Mathematics,505,530
MH207,Computational Biology & Bioinformatics,400,460
MH208,Biological Science,380,410
MH209,Psychology (through Science),485,500
MH210,Chemistry with Pharmaceutical Chemistry,385,435
MH301,Computer Engineering,385,385
MH302,Electronic Engineering,395,420
MH303,Communications Engineering,370,370
MH304,Computer Electronic & Communications Engineering,375,430
MH401,Finance,350,375
MH402,Finance and Venture Management,400,440
MU001,Theology and Arts,340*,355
MU002,Theology,310,335
SN001,Business Studies in Int Hotel Mgt,430#,531#
SN002,Commerce ( + Dip in Int Hotel Mgt ),545#,584#
SG141,Business Studies,300,345
SG145,Computing in Web Development,215,325
SG441,Environmental Science & Tech,250,335
SG445,Pharmaceutical Science,255,330
SG446,Applied Archaeology,265,315
AS001,Home Economics & Biology,460*,490
AS002,Home Economics & Catechetics,420*,435
AS003,Home Economics & Irish,395*,440
AS004,Home Economics & Economics/Consumer Studies,410*,430
AS005,Home Economics & Religious Education,440,455
AS110,General Nursing,360*,385
AS111,Mature Applicants General Nursing,172#,176#
AS130,Mental Handicap Nursing,205,305
AS131,Mature Applicants Mental Handicap Nursing,130#,153#
TI005,Business Studies ( E-Business ) THURLES,260,290
TH001,Religious Education Business Studies and Education,300,345
TL110,General Nursing,370,390
TL111,Mature Applicants General Nursing,161#,164#
TL115,Psychiatric Nursing,340,360
TL116,Mature Applicants Psychiatric Nursing,145#,158#
TL170,Folk Theatre Studies,670#,715#
TL180,Hospitality Management,250,320
TL280,Business Studies ( e-Business ),275,330
TL290,Interactive Multimedia,305,345
TL320,Computing with Enterprise Studies,375,N/A
TL360,Computing with Multimedia,280,360
TL370,Computing with Internet Development,315,340
TA109,Applied Languages,260,335
TA110,European Studies,255,310
TA307,Pharmaceutical Sciences,250,315
MD201,Religion/Education/English,370,405
MD301,Religion/Education/History,360,380
MD401,Religion/Education/Music,330#,380#
MD500,Irish Studies and Religious Studies,310,340
PT011,BA Philosophy,300,330
PT012,BA Theology and Pastoral Care,AQA,290
PT013,BA Philosophy/Theology,300,305
PT014,BA Theology & Anthropology,AQA,305
AD001,Art/Design Education,#,#
AD012,Industrial Design,#,#
NC001,Accounting/H.R.M.,370,390
NC003,Software Systems,260,295
NC011,Accounting/H.R.M.Area Based Part,270,330
PB251,Accounting and Finance,265,340
PB253,Business Studies,180,325
PB254,Marketing,215,285
RC001,Medicine,570*,570
RC003,Medicine with Leaving Cert Scholarship,590,590
RC004,Physiotherapy,530*,540
RC005,Pharmacy,540*,550
PD101,Primary Teaching,455*,480
PD102,Primary Teaching/Gael,415,440
PD103,B.A. Humanities,400*,425
TR002,Music,370**,450
TR003,History,480*,515
TR004,Law,555*,570
TR005,Philosophy,415,450
TR006,Psychology,550*,570
TR007,Clinical Speech and Language Studies,515*,540
TR008,Biblical and Theological Studies,310,375
TR009,Music Education,415,500
TR010,Computer Science Linguistics and German,435,435
TR011,Computer Science Linguistics and French,445,485
TR012,History and Political Science,550,570
TR013,Computer Science Linguistics and Irish,435,435
TR014,Philosophy and Political Science,510,540
TR018,Law and French,570*,590
TR019,Law and German,540,560
TR021,Classics,470,570
TR022,Early and Modern Irish,330,390
TR023,English Studies,515*,570
TR024,European Studies,530*,565
TR025,Drama and Theatre Studies,540***,540
TR026,Germanic Languages,345,455
TR031,Mathematics,420,500
TR032,Engineering,445,480
TR033,Computer Science,350,445
TR034,Management Science and Information Systems Studies,475,535
TR035,Theoretical Physics,520,570
TR036,Computer Science ( Evening ),325,666
TR037,Information & Communications Technology,400,490
TR038,Manufacturing Engineering with Management Science,365,410
TR051,Medicine,580*,590
TR052,Dental Science,560*,570
TR053,Physiotherapy,540*,555
TR054,Occupational Therapy,500*,520
TR055,Therapeutic Radiography,490,520
TR071,Science,440*,490
TR072,Pharmacy,550*,565
TR073,Human Genetics,555,570
TR074,Computational Chemistry / Computational Physics,405,480
TR075,Medicinal Chemistry,490*,520
TR076,Physics and Chemistry of Advanced Materials,365,485
TR081,Business Economic and Social Studies,480*,510
TR083,Sociology and Social Policy,465,505
TR084,Social Studies ( Work ),480,530
TR085,Business Studies and French,480,510
TR086,Business Studies and German,420,455
TR087,Business Studies and Russian,425,450
TR091,General Nursing (Meath and St Jamesðs),365*,405
TR092,Mature Applicants Gen Nursing (Meath and St Jamesð,158*#,163#
TR093,General Nursing (Adelaide School of Nursing),380,440
TR094,Mature Applicants Gen Nursing (Adelaide School of,168#,178#
TR095,Psychiatric Nursing,325*,340
TR096,Mature Applicants Psychiatric Nursing,142#,155#
TR097,Mental Handicap Nursing,300,340
TR098,Mature Applicants Mental Handicap Nursing,133#,153#
WD025,Construction Management,310,360
WD026,Electronics,295,330
WD027,Music,275#,330#
WD028,Applied Computing,315,385
WD048,Business studies,320,365
WD049,Business studies/ French,330,370
WD079,Administration,305,360
WD080,Business with German,350,375
WD084,Accounting,335,390
WD085,Manufacturing Systems Engineering,290,360
WD086,Electronic Engineering,355,425
WD091,Hospitality Management,275,310
WD095,Marketing,300,350
WD116,General Nursing,395,425
WD117,Psychiatric Nursing,355,375
WD120,Mental Handicap Nursing,325,340
WD123,Languages & marketing,290,350
WD124,Health Promotion,300,345
WD125,Exercise & Health Studies,300,345
WD127,Retail Management,270,350
WD816,Mature Applicants General Nursing,165*#,170#
WD817,Mature Applicants Psychiatric Nursing,136#,153#
WD820,Mature Applicants Mental Handicap Nursing,137#,155#
