college,course,code,title,course_type,course_starts,fees,level,award,duration,mode_of_study,method_of_delivery,commencement_date,location,thumbnail_image_url,website_url,course_description,course_content,minimum_entry_requirements,video,faculty_information_lecturer,faculty_information__lecturer_image_url,faculty_information__id,job_opportunities_and_salary_expectations,clubs_and_societies,course_reviews_and_testimonials,map_info,students_accomodation_link,workshops
Technological University Dublin,TU860 Computing - Information Technology,TU860,Computing - Information Technology,Undergraduate,September,"€ 13,500.00",Level 8,Bachelor of Science (Honours) in Computing,4 Years,Full Time,Face-to-Face,September,Dublin,,https://www.tudublin.ie/,"Combining the best of computer science with hands on practical skills, this four year degree will see students gain skills, knowledge and competencies in software development, mobile application development, web development, game and interactive development, entrepreneurship, networking, and cyber-security.

In your final year, you’ll specialise in an area such as software design, mobile development, human language technology, data science, high performance computing, game development, cloud computing and more. Our annual display of final-year student work allows students to showcase their creative and technical talents to a range of industry employers and business groups who are keen to secure the best graduate talent to meet the demands of the growing IT industry.

During your studies, you will have access to state-of-the-art computing, networking and cyber-security labs. You’ll have easy online access to course materials, and on-site support from enthusiastic academic staff willing to share their expertise and knowledge with you.

Professional Accreditation: As part of the computing course, you can receive dual accreditation for industry-certified courses such as CompTIA, Cisco CCNA, Linux and Microsoft.

IT Requirements: A MEDIUM spec (i.e. able to run Win 10, an AV solution and Office comfortably. Be able to use Wi-fi and camera to attend online classes, use other software such as SPSS, Adobe Connect, Minitab, Maple, so needs more RAM, SSD, etc.)","Year 1:
Semester 1

Fundamentals of Programming 1
Computer Systems
Networking Basics
Personal and Professional Development
Web Development Fundamentals
Algorithmic Problem-Solving
Semester 2

Fundamentals of Programming 2
Computer Architecture
Mathematics for Computing
Routers and Routing Basics
Web Development Client-Side

Year 2:
Semester 1

LAN Switching and Wireless
GUI Programming
Information Technology Mathematics
Database Fundamentals
Object-Oriented Analysis and Design
Interactive Multimedia
Semester 2

Advanced Programming
Operating Systems
Web Development Server-Side
WAN Technologies
Software Engineering and Testing
IT Business Management

Year 3:
Semester 1

Data Structures and Algorithms
Rich Web Applications
Parallel Computing
Advanced Switching and Routing
Project Skills
Semester 2

Network Distributed Computing
Object-Oriented and Design Patterns
Troubleshooting IP Networks
Web Framework Development
Major Group Project

Year 4:
Semester 1

Project 
Research Skills
Derivation of Algorithms
Electives 

Ubiquitous Computing
Game Development
Applied Human Language Technology
Data Analytics
Enterprise and Cloud Computing
Network Security
Three electives must be selected


Semester 2

Project 
Electives 

Text Analysis
Advanced Network Technologies
Web Services
High Performance Computing
Computational Intelligence
Computer Vision
Four electives must be selected

The electives listed are indicative since they depend on learner demand and resource availability, and may vary from year to year.","Leaving Certificate Requirements:

Leaving Cert

Minimum Number of

Subjects

Higher

6

2 H5's

Minimum Grade in

Maths

Eng OR Irish

O6/H7

O6/H7

QQI/FET Requirements:

QQI/FET Award Required

Additional Requirements

Any full Level 5 or 6 award	
Three distinctions plus a pass in:
Mathematics (C20139)
Mathematics (5N1833)
Mathematics for Computing (C20175)
Mathematics for Engineering (C20174)
LC Maths
Further details at www.tudublin.ie/qqi

Mature Applicants:

Applications from mature students (23+) are welcome. Further details at www.tudublin.ie/mature",https://youtu.be/wCc4enIHnhM,"Damian, Andrea",https://www.tudublin.ie/explore/faculties-and-schools/,60,"Our graduates work in a rage of roles including:

Software Developer
Game Developer
Mobile App Developer
Web Developer
Data Scientist
Internet of Things Developer
Cloud Architect
Network Administrator
IT Consultant
Graduate Employers:

IBM
Accenture
Deloitte
Google
Liberty IT",https://www.tudublin.ie/socsportal/societies.php,,https://www.tudublin.ie/explore/our-campuses/campus-maps/,https://www.tudublin.ie/study/international-students/accommodation-and-living-costs/,https://www.tudublin.ie/explore/about-the-university/academic-affairs/teaching/events-workshops-and-academic-programmes/eventsandworkshops/
Griffith College,Certificate in Animation,,Certificate in Animation,Undergraduate,September,"€ 8,950.00",Level 6,Certificate in Animation,1 year,Full Time,Face-to-Face,September,Dublin,,https://www.griffith.ie/,"Our partnered Certificate in Animation is available on both a full, and part-time basis over a one or two-year period and is taught on campus at Pulse College. This course covers the full range of topics from pre-production, production, and post-production in 2D and 3D animation, as well as the theory behind animation to create an in-depth understanding of the work you do and give you the best opportunity to break into the dynamic, and creative animation industry.

Students will gain experience in all the fundamentals of animation from 2D animation techniques to 3D modelling to storyboarding to Comic Books and Sequential Art.
You will receive hands-on training from professionals vastly experienced within the animation industry.
Full access to Student Adobe Creative Cloud - All Apps plan, which gives you 20+ cutting-edge creative tools for desktop, mobile, and web
The practical nature of the course, including the development of a polished and exciting portfolio, will prepare learners for work in the sector.
You will be introduced to valuable professional workflows and teach you everything from the basics of animation through to full 3D modelling.
Small class sizes ensure that you get the one-on-one attention needed to perfect your technical and creative skills.
Our flexible study modes offer part-time Animation courses.
Course Highlights
Computer Game specialisation
Creating 3D Characters
Examining Comic Book Art and Production
Industry leading guest lectures (EA Games / Brown Bag Films)
State-of-the-art software","Stage 1
3D Animation Studio 1
Life Drawing
Research Critical Evaluation
Animation History and Principles
Stage 2
3D Animation Studio 2
2D Animation Studio 1
Texturing and Unwrapping
Storyboarding and Layout","Applications from those (including visiting students) whose first language is not English should include an original or certified true copy of one of the following:

TOEFL Paper based 570 with a TWE (test of written English) score of 4.5.
Computer based 233 with a score of 4.5 in the essay.
Internet based 90 with a written score of 21.
Cambridge Proficiency Grade C.
Cambridge Advanced Grade A.
IELTS Academic Version 6.5 with no individual band below 6
English Language

Students who do not satisfy Pulse College’s English language requirements for direct entry will be required to take an English language preparatory course before commencing studies.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,61,"Through the BA in Animation, you will have gained valuable design experience, built a strong foundation of creative skills, and covered a diverse range of topics. There is a wide range of career options for our graduates including:

3D Production Artist
3D Light Assistant
Graphic Designer
3d Modeler
Animator
Video Games Designer
Flash Animator
Character designer for games
Concept artist
VFX animator",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Audio and Music Technology,,Audio and Music Technology,Undergraduate,September,"€ 8,950.00",Level 8,BA (Hons) in Audio and Music Technology,3 Years,Full Time,Face-to-Face,September,Dublin,,https://www.griffith.ie/,"Our partnered BA (Hons) in Audio and Music Technology is available on a full-time basis over a three-year period and taught on campus at Pulse College. The course will introduce you to how to record and produce music both in the home studio and in large recording studios where you will learn about live sound from both a performance and technical perspective. Our students will also be trained in the iconic Windmill Lane Recording Studios and will be required to put on live shows and performances throughout the duration of the course.

Taught by passionate industry professionals to an international industry standard
Students will have access to state of the art facilities
Guest lectures from industry professionals
Use of industry relevant software applications including Apple Logic Pro Certified Centre and Avid Pro Tools Centre
24-hour studio access","Course Modules
Music Technology 1
Applications Technology
Recording Studio Principles
Music for Producers 1
Live Music and Performance Technology 1
Computer Basics for Audio Visual Workstations
Sound Reinforcement
Sound Design and Foley FX
Online Portfolio
Music Technology 2
Applications Technology 2
Music for Producers 2
Recording and Mixing 1
Live Music and Performance Technology 2
Research and Presentation
Sound Reinforcement 2
Sound Design and Creative Processing
Client Project 1
Dissertation by Practice
Mixing and Mastering
Professional Practice
Studio Design and Setup
Recording and Mixing 2
Audio Post Production Techniques
Sound Design for Games
Client Project 2","We expect all applicants to have a proven interest in audio and/or music technology, and to display some interest in related creative media arts. Knowledge of the basic use of computers (either Mac or PC) and music/audio software will be helpful, but not essential before starting the course. It is a definite advantage to demonstrate your passion for audio, i.e. playing in a band, DJ-ing, recording or making music at home. A willingness to explore new ideas is important alongside a positive attitude this creative field of study.

Irish Citizen Under 23 Years of Age

Entry onto our Programme is based upon a course interview and achieving a minimum of:

2x H5s (H5 = 50 – 60% in a Leaving Certificate Higher Level subject)

and

Minimum of 4x O6/H7s (O6 = 40 – 55% in a Leaving Certificate Ordinary Subject / H7 = 30-40% in a Leaving Certificate Higher Level subject)

To include a minimum O6 or higher in Ordinary Leaving Certificate Mathematics and either Irish or English

Or:

FETAC Level 6 / HETAC Level 7 in Music/Media or similar

Or:

a Minimum of 2 Grade C A Levels as well as 4 subjects from either A levels (Grades A-E) or GCSE (Grades A,B or C). Or NVQ Level 3 in Music/Media or similar.

Additionally, we expect applicants to conform to a number of the following criteria:

Basic knowledge of computers (Mac/PC, and audio software): helpful but not essential
The ability to devise original work across a variety of media
FETAC Level 6 / HETAC Level 7 in Music/Media or similar
3 GCE A Level, NVQ Level 3 in Music/Media or similar
Extra-curricular activity, such as band performance, DJ-ing, community arts, visual or performing arts
Applications from individuals with non-standard qualifications, relevant work or life experience will also be considered.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,62,"Graduates of the BA (Hons) in Audio and Music Technology will have a good basis for a future career in an industry-based profession such as a sound engineer, audio editor or music producer.",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,GC430 Computing Science,GC430,Computing Science,Undergraduate,September,"€ 5,600.00",Level 8,BSc (Hons) in Computing Science,4 Years,Full Time,Face-to-Face,September,Dublin,,https://www.griffith.ie/,"Designed specifically with the needs of industry in mind, the BSc (Hons) in Computing Science at Griffith College is a 4-year programme, which aims to equip students with a thorough understanding of the key principles of computer science. Delivered on a full and part-time basis, as a graduate of this course, you will:

Obtain highly sought after skills essential for a career in IT.
Specialise in one of four key emerging areas such as Cloud Computing, Games Development, Network Management and Software Development.
Fantastic job prospects with a 100% employment record from a sample of 35 graduates from our class of 2017
Obtain the necessary skills and academic requirements to further your studies with progression onto one of Griffith College’s postgraduate computing courses including a range of Postgraduate Diplomas in Networking, Software Development and Information Management, Master of Science in Network and Information Security, Master of Science in Cloud Computing and Master of Science in Big Data Management & Analytics.
Course Highlights
Small class sizes
Access to state of the art facilities
A dedicated experienced lecturing team
Industry guest speakers","Stage One
Computer Programming
Foundations of Computing
Client-Side Web Development
Computer Hardware
Effective Learning and Development
Systems Analysis & Design 1
Operating System Design
Software Development 1
Stage Two
Object Orientated Programming
System Analysis & Design 2
Relational Databases
Probability and Statistics
Data Structures and Algorithms
Software Development 2
Server-side Web Development
Linear Algebra
Stage Three
Network & Data Communications
HCI & GUI Programming
Concurrent Development
Numerical Optimisation
Work Placement
Award Stage
Advanced Network Theory (M)
Distributed Systems (M)
Mobile Development (M)
Software Development Project (M)
Practical Networking (E)
Managing Big Data (E)
Cloud Services & Platforms (E)
Games Development (E)
Computer Graphics (E)
Internet of Things & Sensor Systems (E)
Artificial Intelligence & Robotics (E)
Machine Learning (E)
Data Analytics & Visualisation (E)
Cyber Security & Ethical Hacking (E)
Digital Forensics & Investigative Techniques (E)
Emerging Technologies (E)","2 H5 and 4 O6/H7 grades, to include a language (English, Irish or other language) and maths or equivalent. ?

English Language
If English is not your native language, you must show that your English level is of a suitable standard. For further information please contact a member of the Admissions Team.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,63,"Past graduates of the BSc (Hons) in Computing Science are currently working in a variety of exciting roles such as assistant software project leaders, computer technology consultants, MIS (Management Information Systems) personnel, software engineers, systems analysts, applications programmers etc., across a wide range of industry sectors. The career opportunities are many and varied and having solid industry work experience from the six-month work placement has given students an advantage in their careers.",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Essential Counselling Skills,,Essential Counselling Skills,Professional / Short Course,September,€ 800.00,Level 8,Certificate in Essential Counselling Skills,4 Years,Part Time,Face-to-Face,"October, January",Dublin,,https://www.griffith.ie/,"This part-time certificate is designed for those who have little or no professional experience but wish to extend their knowledge of interpersonal and counselling skills prior to undertaking more advanced educational training in counselling at degree level. It is also relevant for healthcare professionals, teachers, social workers, managers, customer services, sports coaches and others.

Students gain practical experience in all aspects of counselling which they can later apply both personally and professionally.
Students are taught key life skills including the value of respect and genuineness and listening and understanding communication.
Classes are conducted on a part-time basis, comprising of one evening a week for 10 weeks.
Small class sizes ensure that you get the one-on-one attention needed to perfect your counselling skills.
Graduates can apply for further higher-level studies in the field.
Course Highlights
The value of respect and genuineness.
Characteristics of effective counselling.
How to question effectively and phrasing enquiries to avoid offence.
Attending, listening and understanding communication.
Helping relationships and the culture of helping.
Goal setting within the client relationship.
The therapeutic/working alliance.
Paraphrasing, clarifying and summarising communication.
Reflecting content and feeling.","The value of respect and genuineness.
Characteristics of effective counselling.
How to question effectively and phrasing enquiries to avoid offence.
Attending, listening and understanding communication.
The helping relationship & the culture of helping.
Goal setting within the client relationship
The therapeutic/working alliance.
Paraphrasing, clarifying and summarising communication.
Reflecting content and feeling",Open entry to participants who have an interest in studying the field of counselling.,https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,64,Graduates of the Certificate in Essential Counselling Skills will have a good basis for professional progression in the counselling sector while they will have developed key life skills that can be applied freely to other professions.,https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,GC480 Graphic Communication Design,GC480,Graphic Communication Design,Undergraduate,September,"€ 6,450.00",Level 8,BA in Graphic Communication Design,3 Years,Full Time,Face-to-Face,September,Dublin,,https://www.griffith.ie/,"Our BA in Graphic Communication Design is a three-year level 7 degree course available on a full-time basis. This challenging degree will teach you how to continuously respond with creativity, and create innovative visuals while developing a keen understanding of consumer culture and market trends.
Achieve an honours degree in Graphic Communication Design in three years.
Investigate up-to-the-minute tools and trends of the trade, including introductory and advanced web design
Full access to Student Adobe Creative Cloud - All Apps plan, which gives you 20+ cutting-edge creative tools for desktop, mobile, and web
A broad range of modules, including business and marketing aim to prepare the students for the Design industry.
Receive a solid foundation in traditional design practices alongside modern concepts of graphic design and develop your skills and style across multiple media.
Learn to think creatively when faced with design challenges, adapt to industry changes, and recognise key trends and the integral role of target markets and consumer culture in their design.
Course Highlights
Course Highlights 
Class Field Trips - Every year classes travel to current and historical places of design importance, both nationally and internationally. Previous trips have included London, Rome, Milan, Berlin, Paris, Bilbao, Barcelona, and Venice.
Industry Links - You will be taught by practising architects, designers, buyers, and art historians. Professionals from the industry regularly give guest lectures.?","Year 1
Creative Studio Projects 1
2D Freehand Drawing Techniques
Digital Design Tools 1
Design Principals
Creative Studio Projects 2
3D Freehand Drawing Techniques
Digital Design Tools 2
Visual Culture & Theory
Year Two
Communication Design 1
Typography 1
Design Graphics 1
Illustration 1
Contextual Studies for Visual Communication
Communication Design 2
Advertising and Editorial Photography
Design Graphics 2
Illustration 2
Design Culture and Theory
Year Three
Communication Design 3
Typography 2
Web Design
Design Futures
Brand and Marketing
Communication Design 4
Interaction Design
Photography and Video
Entrepreneurship and Business","5 O6/H7 grades, to include a language (English, Irish or another language).

Candidates with equivalent grades from FETAC colleges and those holding awards including BTEC qualifications will also be considered.

English Language requirements

Applicants from countries where English is not the first language will also be required to provide evidence of sufficient English language abilities.
Griffith College is accepting the online Duolingo English Test (DET) as valid proof of English proficiency. This is a temporary measure for our intakes up to and including September 2022. Please see here for further details.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,65,"Through the BA in Graphic Communication Design, you will have gained valuable design experience, built a strong foundation of creative skills, and covered a diverse range of topics. As a graduate of the BA in Graphic Communication Design, you will have the experience to work within a wide variety of areas. Our previous graduates are employed in many fields including design agencies, graphic design, advertising, web design, game design, broadcasting, post-production for television and film, illustration, and promotion. The visual experience, both online and offline, is becoming more important with a large variety of mediums and platforms to cater for; this has resulted in a greater demand for skilled designers and a broader range of careers available to graduates. There is a wide range of career options for our graduates including:

Web Designer and Developer
Communications and Marketing Officer
Game Designer
Materials Consultant
Graphic Designer
Illustrator
Art Director
App Developer
Content Creators
UX/UI Designer
Social Media Experts
PR Manager
Creative Director
Search Specialists
Project Managers
Media Officer
Communications
E-Commerce Advisors
Experiential Specialists
Telecommunications Network Designer
Retail Store Designer
Film and Set Design Associate
Photographer",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Intelligent Technologies in Procurement and Supply Chain 4.0,,Intelligent Technologies in Procurement and Supply Chain 4.0,Undergraduate,September,€ 950.00,Level 8,Certificate in Intelligent Technologies in Procurement and Supply Chain 4.0,1 Semester,Blended Learning,,"September, February",Dublin,,https://www.griffith.ie/,"You will develop knowledge and practical skills to appraise technological operational methodologies and learn the tools to realise a smart and transformative supply chain.

Gain the know-how to review, critically analyse and design organisational strategies for digital transformation along the supply chain.
Build your research, communication and presentation skills
Enhance your digital literacy, critical thinking, analytical, teamwork and time management skills.","This programme introduces the learner to the digital landscape, strategy models and operational methodologies and tools to appraise a modern smart manufacturing and transformative supply chain. Next-generation supply chains revolve around smart manufacturing processes, skilled resources and agile customisation of an organisation’s products and services. For businesses to stay relevant in the market today, prioritising customer satisfaction with agility, responsiveness and great personal service, they must enable their workforce to understand, assess, implement and monitor the digital changes and challenges of a smart supply chain.

This module is designed for supply chain professionals, managers, and learners seeking current methods and tools to increase the value of a supply chain through the integration of technology.","The module is aimed at procurement and supply chain management professionals who wish to complete continuing professional development in the emerging and transformative area of innovation and technology in procurement and supply chain management and to considerably advance and enhance their existing knowledge and competencies and attain the academic accreditation necessary for progression and success in the workplace.

This programme is also aimed at learners who currently hold NFQ Level 7 cognate qualification(s) and wish to achieve a Certificate at Level 8 on the NFQ in innovation and technology in procurement and supply chain management.

Applicants who are over the age of 23 may apply on the basis of previous learning and/ or work experience and a demonstration of commitment to further education.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,66,,https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Industrial Manufacturing and Maintenance Skills,,Industrial Manufacturing and Maintenance Skills,Undergraduate/Professional / Short Course,September,"€ 3,900.00",Level 8,Certificate in Industrial Manufacturing and Maintenance Skills,1 Year,Part-Time / Blended Learning,,,Dublin,,https://www.griffith.ie/,"The QQI Level 6 Certificate in Industrial Manufacturing and Maintenance Skills is available on a part-time basis and aims to enable the modern technician to be industry-ready and relevant.

Learners are introduced to a broad range of technical and soft skills to support their working in industry or enhance employment opportunities.
Graduates will be able to work both autonomously and cross-functionally across departments within the industry.
The practical nature of the coursework lends to preparation for work in industry.
Part-time learning allows students already working in the area extra time to hone skills.
This programme may also facilitate learners’ applications for progression to third-level programmes in engineering programmes within third-level colleges.
Course Highlights
Graduates will be equipped with a hybrid of technical and soft skills.
There is a core message of safety throughout the programme.
Graduates will be able to communicate effectively with colleagues in the workplace.
An emphasis that quality is everyone’s responsibility.
Real benefits to employers in improving efficiency, effectiveness and productivity of systems while applying ethical, safe, and sustainable improvements.","Course Modules
Industrial Electrical Safety and Systems
Fundamentals of GMP and Quality Regulations
HVACR Principles
Workplace Communication","English Language
The English language entry requirements for the programme are CEF B2+ or equivalent. Candidates with English language levels below CEF B2+ must first reach this minimum standard before enrolling on the academic programme.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,67,"On completion of this course, students may choose to progress onto Griffith College's Higher National Certificate in Manufacturing Engineering or Bachelor of Engineering in Industrial and Systems Engineering.",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Industrial and Systems Engineering,,Industrial and Systems Engineering,Undergraduate,September,"€ 3,900.00",Level 8,Bachelor of Engineering in Industrial and Systems Engineering,1 Year,Part Time,,September,Dublin,,https://www.griffith.ie/,"The QQI Level 7 Bachelor of Engineering in Industrial and Systems Engineering is available a part-time basis and aims to teach participants how to analyse and improve business processes and accomplish the best use of resources.

Learn how to improve productivity, efficiency, and profitability, as well as how to provide more choice to customers, reduce response times and improve quality.
Develop key competencies vital in the effective management and efficient organisation of numerous national and international organisations.
The practical nature of the coursework lends to preparation for work in the field of industrial engineering.
Part-time learning allows students already working in the area extra time to hone skills.
Option to progress studies to related Level 8 programmes","Industrial Engineering Programmes
Bachelor of Engineering in Industrial and Systems Engineering (BEISE)
Logistics, Supply Chain Management and Project Management
Lean and Sustainable Systems Engineering
Professional Certificate in Industrial and Systems Engineering",Visit Springboard+ for more details.,https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,68,"Graduates of the B.Eng. in Industrial Engineering will have a good basis for professional progression in industrial engineering. There is currently a need for skilled industrial engineers across all industries, in manufacturing (traditional and modern), and services as well as in banking, transportation, consultancy, distribution services, the health sector, military and other areas of government.",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Pharmaceutical Business Operations,,Pharmaceutical Business Operations,Undergraduate,September,"€ 4,950.00",Level 8,BA (Hons) In Pharmaceutical Business Operations,2 Year,Part Time,Online,"September, February",Dublin,,https://www.griffith.ie/,"The QQI Level 8 BA in Pharmaceutical Business Operations is a is a unique blended delivery of classroom-based training and online delivery. The programme focuses on core competencies such as pharmaceutical business, pharmaceutical manufacturing, regulatory affairs, data analysis, business improvement (Lean Sigma), clinical research coordination, data processing and project co-ordination. The programme is targeted at those who wish to develop their career in the areas of pharmaceutical operations, compliance, business improvement, technology transfer, validation and clinical trials.

Gain exceptional knowledge within an ever-expanding industry.
Develop a detailed understanding of pharmaceutical manufacturing, pharmaceutical life cycles, validation, clinical trials coordination, data management & analysis as well as business improvement.     
Achieve your potential using a blended learning approach of classroom training and online learning.
Attend classes supported by online delivery two evenings per week and one Saturday per month.
Develop your skills in career progression to help you pursue a successful career in the pharma industry.
Progress your studies in the future to a range of related Level 9 programme","Year 1
Pharmaceutical Manufacturing
Management & Organisational Behaviour
Operations Management
Regulatory Affairs & Validation
Operational Excellence - Lean Sigma
Control Systems and Real-Time Analytics
Clinical Research Co-Ordination
Career Progression
Year 2
Pharmaceutical Quality Management Systems
Pharmaceutical Manufacturing & Distribution
Strategic Management
Clinical Research
Project Planning & Finance
Professional & Technical Communications","Entry Requirements
Applicants must hold a minimum qualification at NFQ Level 7 in science, engineering, quality or a related discipline. Recognition of prior learning may also be taken into account.

English Language

In response to the worldwide closure of English Language Test Centres arising from the Covid-19 pandemic, Griffith College is accepting the online Duolingo English Test (DET) as valid proof of English proficiency. This is a temporary measure for our intakes up to and including September 2022. Please see here for further details.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,69,"Graduates of the BA in Pharmaceutical Business Operations are well positioned to pursue a range of careers including:

Manufacturing Operator / Supervisor
Compliance Specialist
Business Improvement Specialist
Quality Assurance
Validation Specialist
Data Analytics
Clinical Trial Coordination",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
Griffith College,Music Production,,Music Production,Undergraduate,September,"€ 8,950.00",Level 8,BA (Hons) in Music Production,3 Years,Full Time,,September,Dublin,,https://www.griffith.ie/,"Our partnered BA (Hons) in Music Production is available on a full-time basis over a three-year period and taught on campus at Pulse College. The aim of the course is to equip you with a high level of competence in specific skills for the areas of studio recording, live sound, music technology and much more.

Delivered by academic leaders and industry professionals to international industry standard
Develop specialist skills and knowledge will enable you to find employment within a range of areas within the industry including music recording, post-production and sound design for the web.
Students will have access to state of the art facilities
Use of industry relevant software applications including Apple Logic Pro Certified Centre and Avid Pro Tools Centre
24-hour studio access","Year One
Music Technology 1
Applications Technology
Recording Studio Principles
Applications Of Music Theory 1
Explorations In Music
History Of Music Production
The Music Industry
Critical Listening And Audio Analysis
Year Two
Music Technology 2
Music And Image
Sound Design
Applications Of Music Theory 2
Music Production And Recording 1
Research Methods
Sound For Performance
Business of Digital Media
Professional Client Project 1 (summer)
Year Three
Dissertation
Music Production And Recording 2
Composition For Visual Media
Mixing, Remixing And Mastering
Professional Practice
Studio Design And Installation
Professional Client Project 2 (summer)","Entry onto our Programme is based upon a course interview and achieving a minimum of:

2x H5s (H5 = 50 – 60% in a Leaving Certificate Higher Level subject)

and

Minimum of 4x O6/H7s (O6 = 40 – 55% in a Leaving Certificate Ordinary Subject / H7 = 30-40% in a Leaving Certificate Higher Level subject)

To include a minimum O6 or higher in Ordinary Leaving Certificate Mathematics and either Irish or English

Or:

FETAC Level 6 / HETAC Level 7 in Music/Media or similar

Or:

a Minimum of 2 Grade C A Levels as well as 4 subjects from either A levels (Grades A-E) or GCSE (Grades A,B or C). Or NVQ Level 3 in Music/Media or similar.

Applicants will also be expected to fulfil the following requirements;

Grade 5 in Music or equivalent (candidates are required to have prior knowledge in Music Theory)
A proven interest in audio and/or music technology, and to display some interest in related creative media arts
Basic knowledge of computers (Mac/PC, and audio software): helpful but not essential
Mature applicants will be required to interview in Windmill Lane Recording Studios.

Note: Applications from individuals with non-standard qualifications, relevant work or life experience will also be considered.",https://www.youtube.com/watch?v=Rx4mTwwJ2Ac,Abubakr Siddig,https://www.griffith.ie/people,70," Previous graduates of the BA (Hons) in Music Production programme have found employment in a variety of sectors within music industry. Some of the many great artists or facilities past pupils have worked with are: Prince, Kings of Leon, 50 Cent, Snoop Dog, U2, REM, Kylie Minogue, Windmill Pictures, Brown Bag, Ardmore Studios, RTE, FM104, TV3, RTE Radio, The Apprentice, Masterchef, Little Brittan, Rivercottage, Harry Potter, Casino Royale, MTV X-Factor, The Voice, Slane, Oxygen, O2, Electric Picnic, Riverdance and Lord of the Dance.",https://www.griffith.ie/locations/dublin/clubs-societies,,https://www.griffith.ie/about/our-locations/griffith-campus-maps,https://www.griffith.ie/admissions/international/accommodation,https://www.griffith.ie/faculties/leinster-school-music-drama/workshops-and-services-schools
