CourseID,Course_name,Score1,Score2
GC401,Accounting and Finance,165,N/A
GC403,Law,305,N/A
GC404,Business and Law,265,N/A
GC405,International Hospitality Management,170,N/A
GC430,Computing Science,270,N/A
GC450,Journalism and Visual Media,250,N/A
GC489,Interior Architecture,220,N/A
GC494,Fashion Design,210,N/A
BN102,Business with Info. Technology & a Langua,260,N/A
BN103,Business and Information Technology,205,N/A
BN104,Computing (Information Technology),215,N/A
BN105,Engineering (Mechatronics),200,N/A
BN106,Engineering (Computer Engineering),220,N/A
BN107,Applied Social Studies in Social Care,350,N/A
BN108,Engineering,270,N/A
BN109,Business,240,N/A
MD201,ReligionEducat.& English-second level teaching,390,415
DT572,Early Childhood Education,370,405
TA021,Arts - European Studies,225,300
TA022,Arts - Audio Visual Media,315,360
TA121,Business - Accounting,240,325
TA321,Science - Pharmaceutical Science,250,315
TA322,Science - Computing,210,315
TA323,Science - Information Tech. Management,340,390
TA325,Science - Bioanalytical Science                         265     335,N/A,N/A
PT016,Liberal Arts,N/A,N/A
PT017,Social Justice and Christian Ethics                     325     360,N/A,N/A
PT018,TheologySpiritualityPastoral Studies(Mature),N/A,N/A
NC001,Accounting & Human Resource Managemen,300,355
NC003,Software Systems,250,310
NC004,Business Information Systems,240,300
NC005,Human Resource Management,300,345
NC006,Accounting,305,370
NC007,Financial Services,300,345
NC011,Accounting Human Resource Mgmt-Area BP,265,335
NC013,Software Systems - Area Based Partnershi,230,330
NC014,Business Information Systems - Area BP,N/A,N/A
NC015,Human Resource Management - Area BP,295,335
NC016,Accounting - Area Based Partnership,270,290
NC017,Financial Services - Area Based Partnership,335,335
PB250,Law,215,330
PB251,Accounting and Finance,295,360
PB253,Business Studies,185,315
PB254,Marketing,210,290
RC001,Medicine,565*,570
RC004,Physiotherapy,520*,525
RC005,Pharmacy,540*,550
RC101,Medicine - graduate entry route,#60*,#64
PD101,B. Ed.,465,490
PD102,B. Ed. - Gaeltacht Applicants,425,440
PD103,B.A. in Humanities,410,430
CK741,Mature Applicants wifery,#179,#186
AH001,Theology and Philosophy,AQA,305
AH002,Theology and Psychology,300,330
AH003,Theology and English Literature,265,305
AC120,International Business - 3 Year course,260,320
AC141,Behavioural Science (Psychology),235,345
CE001,B. Ed.,***385,N/A
CM001,B. Ed.,455*,460
CM002,B. Ed. - Gaeltacht Applicants,415,420
DB512,Business Studies,225,325
DB514,Business and Law,250,355
DB515,Business with Human Resource Manageme,260,350
DB516,Business with Financial Services,245,335
DB517,Marketing with Event Management,210,315
DB519,Leisure and Recreation Management,210,310
DB521,Accounting and Finance,260,335
DB531,Marketing,255,320
DB553,Film  Literature and Drama,190,335
DB561,Arts (General),230,310
DB562,Psychology,230,340
DB564,Media and Cultural Studies,230,315
DB565,Journalism,225,325
DB566,Social Science,260,320
DB567,Communications,300,355
DB568,Law,255,320
DB569,Business and Psychology,190,335
GY101,Arts,355,405
GY102,Arts (Economic & Social Studies) St Angela,235,300
GY103,Arts (Public and Social Policy),315,340
GY104,Arts (Psychology),525*,540
GY105,Arts (History),355,390
GY106,Na Dšna  (Cumarsšid),320,400
GY201,Commerce,390,430
GY202,Commerce (International) with French,475,505
GY203,Commerce (International) with German,425,440
GY204,Commerce (International) with Spanish,335,435
GY205,Commerce (International) with Italian,375,390
GY206,Business Information Systems (B.Sc),330,355
GY250,Bachelor of Corporate Law (B.Corp.Law),440,465
GY251,Bachelor of Civil Law (B.C.L.),490*,505
GY301,Science,280,390
GY302,Applied Physics& Electronics or Experimental Phy,320,425
GY303,Biomedical Science,480,515
GY304,Biotechnology,290,380
GY306,Computing Studies/Mathematical Science,270,380
GY308,Environmental Science,350,420
GY309,Financial Mathematics and Economics,360,475
GY310,Marine Science,285,350
GY312,Physics and Astronomy,335,420
GY313,Health & Safety Systems,320,360
GY314,Earth and Ocean Sciences,295,350
GY316,Physics with Medical Physics,325,365
GY350,Information Technology,320,425
GY401,Engineering (Undenominated),445,475
GY402,Civil Engineering,455,485
GY403,Electronic Engineering,325,410
GY404,Industrial Engineering & Information Systems,335,430
GY405,Mechanical Engineering,360,405
GY406,Electronic and Computer Engineering,375,470
GY408,Biomedical Engineering,410,485
GY409,Environmental Engineering,400,435
GY410,Project and Construction Management,350,390
GY501,Medicine,570*,575
GY502,Occupational Therapy,515*,525
GY503,Speech and Language Therapy,525*,540
GY515,General Nursing (Galway and Portiuncula),405,435
GY516,Psychiatric Nursing,350*,375
GY517,wifery,385*,405
GY525,Mature app General Nursing (Galway& Portiuncula),#161*,#167
GY526,Mature Applicants Psychiatric Nursing,#157,#169
GY527,Mature Applicants wifery,#175,#177
MI005,B. Ed (Primary Teaching),465*,495
MI006,B. Ed -Gaeltacht Applicants(Primary Teaching),425,460
MI007,B. A. in Early Childhood Care and Education,350,385
MI008,B. Ed -Education & Psychology(Primary Teaching),535,550
LY708,Applied Computing,235,320
LY908,General Nursing,345,390
LY918,Psychiatric Nursing,290,315
LY928,Intellectual Disability Nursing,275*,300
LY938,Mature Applicants General Nursing,#174,#174
LY948,Mature Applicants Psychiatric Nursing,#160,#165
LY958,Mature apps. Intellectual Disability Nursing,#157,#165
LIMERICK IT,N/A,N/A,N/A
LC102,Art and Design,#750,#890
LC331,Software Development,275,310
LC341,Multimedia Programming and Design,285,315
LC391,Computer Networks and Systems,260,310
LC421,Civil Engineering Management,340,375
LC471,Quantity Surveying,390,415
LC481,Real Estate (Property Valuation & Mgmt.),330,360
LC491,Construction Management,330,355
LC651,Pharmaceutical and Forensic Analysis,370,405
LC661,Drug and Medicinal Product Analysis,340,365
LC921,Applied Social Studies (Social Care),325,360
LC931,Business Studies (Tourism),295,340
LC941,Business Studies (Event Management),285,330
LC951,Law and Taxation,360,380
DK810,Accounting and Finance,300,350
DK812,Marketing,280,325
DK814,Business Studies in International Manageme,280,340
DK815,Public Relations,280,335
DK820,Computing in Games Development,255,355
DK821,Computing in Internet Technologies,200,315
DK830,Building Surveying,290,340
DK860,Applied Music,#,#
DK870,General Nursing,345*,355
DK871,Mature Applicants General Nursing,#159,#170
DK872,Intellectual Disability Nursing,220,290
DK873,Mature apps. Intellectual Disability Nursing,#143,#156
DK874,Psychiatric Nursing,295,315
DK875,Mature Applicants Psychiatric Nursing,#156,#166
DK876,Early Childhood Studies,320,401
DK877,wifery,340,355
DK878,Mature Applicants wifery,#174,#191
DK880,Health Promotion and Physical Activity,310*,350
GA180,Gno agus Cumarsaid,250,335
GA181,Accounting - 3 Year programme,320,355
GA280,Theological Studies and Business Practice,250,310
GA380,Hotel and Catering Management,230,320
GA480,Construction Management,350,380
GA481,Property Studies,385,410
GA780,Applied Freshwater and Marine Biology,310,365
GA781,Applied Biology & Biopharmaceutical Scienc,310,375
GA782,Chemical & Pharmaceutical Science,325,355
GA783,Physics and Instrumentation,N/A,N/A
GA784,Science (Undenominated),305,335
GA785,Medical Science,395,435
GA880,General Nursing (Castlebar),350,370
GA881,Mature Applicants General Nursing (Castleb,#174,#179
GA882,Psychiatric Nursing (Castlebar),320,335
GA883,Mature apps. Psychiatric Nursing (Castlebar,#161,#169
GA980,Design & Technology Education (Letterfrack,385,400
TR002,Music,**380,**450
TR003,History,455*,505
TR004,Law,545*,575
TR005,Philosophy,430*,480
TR006,Psychology,545*,560
TR007,Clinical Speech and Language Studies,520*,545
TR008,Religions and Theology,345,420
TR009,Music Education,**440*,**490
TR010,Computer Science Linguistics and German,475,475
TR011,Computer Science Linguistics and French,425,525
TR012,History and Political Science,530*,555
TR013,Computer Science Linguistics and Irish,N/A,N/A
TR014,Philosophy and Political Science,470,520
TR018,Law and French,580*,590
TR019,Law and German,530,550
TR021,Classics,385,500
TR022,Early and Modern Irish,335,450
TR023,English Studies,510*,545
TR024,European Studies,535*,560
TR025,Drama and Theatre Studies,**470*,***495
TR026,Germanic Languages,385,435
TR027,Irish Studies,375,475
TR031,Mathematics,395,495
TR032,Engineering,450*,490
TR033,Computer Science,355,450
TR034,Management Science & Information Systems,440,460
TR035,Theoretical Physics,460,550
TR038,Engineering with Management,375,415
TR051,Medicine,575*,600
TR052,Dental Science,550*,570
TR053,Physiotherapy,515*,540
TR054,Occupational Therapy,500*,520
TR055,Radiation Therapy,505,525
TR071,Science,415*,480
TR072,Pharmacy,550*,565
TR073,Human Genetics,475*,515
TR074,Chemistry with Molecular Modelling,420,465
TR075,Medicinal Chemistry,415,490
TR076,Physics and Chemistry of Advanced Materia,370,440
TR092,Mature apps. General Nursing(Meath & StJamess),#157,#169
TR093,General Nursing (Adelaide School of Nursin,#370,#405
TR094,Mature apps. General Nursing (Adelaide school),#160,#162
TR095,Psychiatric Nursing,340,355
TR096,Mature Applicants Psychiatric Nursing,#138,#151
TR097,Intellectual Disability Nursing,305,340
TR098,Mature Applicants Intellectual Disability Nursing,#122,#148
TR911,Childrens and General Nursing (Integrated),485*,525
TR912,Mature apps. Children& General Nursing(Integrated,#167,#180
TR913,wifery,400,430
TR914,Mature Applicants wifery,#153*,#171
DN001,Architecture,520,555
DN002,Medicine (five year / six year course),570,580
DN004,Radiography,500,520
DN005,Veterinary Medicine,550,570
DN006,Physiotherapy,530,550
DN007,Social Science,370,420
DN008,Science,305,415
DN009,Law,505,530
DN010,Agricultural Science,315,385
DN012,Arts,345,400
DN013,Business with Chinese Studies,455,485
DN015,Commerce,455,485
DN016,Commerce (International) - with German,410,445
DN017,Commerce (International) - with French,475,505
DN018,Commerce (International) - with Spanish,455,485
DN019,Commerce (International) - with Italian,430,450
DN020,Actuarial and Financial Studies,555,580
DN021,Business and Law,495,525
DN024,Sports Management,395,420
DN026,Economics and Finance,495,545
DN028,BCL // Maitrise,550,570
DN029,Law with French Law (BCL),525*,550
DN030,Computer Science - Science,300,380
DN031,Theoretical Physics,345,460
DN032,Mathematical Science,335,465
DN033,Physics with Astronomy and Space Scienc,415,475
DN034,Pharmacology,420,475
DN035,Medicinal Chemistry and Chemical Biology,330,430
DN036,Neuroscience,465,500
DN037,Biomedical Health and Life Sciences,530*,545
DN038,Climate and Earth System Science,335,405
DN039,Biochemistry and Molecular Biology,370,430
DN040,Food Science,315,380
DN041,Landscape Architecture,410,445
DN042,Forestry,300,355
DN043,Food and Agribusiness Management,300,375
DN044,Agri-Environmental Sciences,310,370
DN045,Animal and Crop Production,315,380
DN046,Animal Science,300,385
DN047,Engineering Technology,315,355
DN048,Horticulture Landscape Sportsturf Mgmt.,340,385
DN049,Animal Science - Equine,375,420
DN050,Computer Science - Arts,305,365
DN051,Economics,440,460
DN052,History,440,470
DN053,Philosophy,380,420
DN054,Psychology,495,515
DN055,English,490,505
DN056,Integrated BA/MA Masters degree program,430,465
DN057,Arts (International) - French,435,475
DN058,Arts (International) - German,360,435
DN059,Arts (International) - Spanish,430,465
DN060,Law with History,515,540
DN061,History Politics and International Relations,485,500
DN062,Economics and Politics,445,465
DN063,Geography Planning & Environmental Policy,440,475
DN065,Law with Politics,530,545
DN066,Law with Philosophy,500,510
DN067,Law with Economics,525,565
DN071,Chemical Engineering,360,445
DN072,Civil Engineering,485*,510
DN073,Electronic Engineering or Electrical Eng.,395,450
DN074,Mechanical Engineering,440,475
DN076,Biosystems Engineering,395,395
DN077,Engineering,495,530
DN078,Structural Engineering with Architecture,500,530
DN079,Bioprocess Engineering,425,440
DN080,Engineering Science,480,515
DN096,Health and Performance Sciences,415,470
DN105,Veterinary Medicine - graduate entry route,#,#
DN110,General Nursing,360,395
DN111,Mature Applicants General Nursing,#146*,#160
DN116,Childrens and General Nursing (Integrated),450,470
DN117,Mature apps. Children& General Nursing (Integrate,#159*,#165
DN118,wifery,390*,435
DN119,Mature Applicants wifery,#153,#165
DN120,Psychiatric Nursing,355,385
DN121,Mature Applicants Psychiatric Nursing,#146,#155
LM020,Law and Accounting,485,515
LM024,Software Development and Social Change,325,325
LM030,Irish Music and Dance,#335,#390
LM032,Arts (Joint Honours),435*,465
LM033,New Media and English,360,410
LM035,English and History,355,390
LM036,Economics and Sociology,340,370
LM037,Economics and Mathematical Sciences,400,455
LM038,Psychology and Sociology,495,505
LM040,European Studies,350,410
LM041,Public Administration,310,335
LM042,Law and European Studies,460,485
LM043,International Insurance and European Studie,360,385
LM044,Applied Languages,450,505
LM045,Languages and Cultural Studies,325,375
LM046,History  Politics Sociology & Social Studies,360,420
LM047,Liberal Arts - Mary Immaculate College,385,425
LM048,Irish & new media/An Ghaeilge& na meain u,350,380
LM050,Business Studies,390,430
LM051,Computer Systems,305,355
LM052,Business Studies & a Modern Lang. (French,400,455
LM053,Business Studies & a Modern Lang. (Germa,380,445
AS001,B. Ed. (Home Economics and Biology),460,480
AS002,B. Ed. (Home Economics & Religious Education),440*,455
AS003,B. Ed. (Home Economics and Irish),435*,465
AS004,B. Ed.(Home Economics& Econ/Consumer Studies,410*,435
AS051,Food and Consumer Studies,245,335
AS110,General Nursing,345*,370
AS111,Mature Applicants General Nursing,#167*,#169
AS130,Intellectual Disability Nursing,305*,335
AS131,Mature apps. Intellectual Disability Nursing,#139,#154
TI013,Business Studies,205,335
TI014,Rural Development,190,275
TI015,Computing - Software Development,235,330
TI113,Business Studies,300,325
TI117,Information Technology (multimedia & comm,285,310
TH001,Education Business & Religious Studies,315,355
TL110,General Nursing,375*,400
TL111,Mature Applicants General Nursing,#161,#172
TL115,Psychiatric Nursing,345,350
TL116,Mature Applicants Psychiatric Nursing,#147,#160
TL160,Early Childhood Care and Education,285,320
TL180,Hotel Management,N/A,N/A
TL280,Business Studies (e-Business),N/A,N/A
TL285,Business Studies,275,340
TL290,Interactive Multimedia,310,355
TL330,Computing with Games Development,250,315
TL360,Computing with Multimedia,340,380
TL400,Wildlife Biology,265,390
WD025,Construction Management,305,345
WD026,Applied Electronics,325,385
WD027,Music,#270,#355
WD028,Applied Computing,300,360
WD048,Business,305,360
WD049,Business (French option),345,410
WD079,Business Management with Law,305,360
WD080,Business Studies (German option),345,360
WD084,Accounting,335,400
WD085,Mechanical and Manufacturing Engineering,260,345
WD086,Electronic Engineering,380,380
WD091,Hospitality Management,260,320
WD095,Marketing,270,310
WD116,General Nursing,395,410
WD117,Psychiatric Nursing,330,365
WD120,Intellectual Disability Nursing,285,315
WD123,Languages and Marketing,330,400
WD124,Health Promotion,305,350
WD125,Exercise and Health Studies,305,355
WD127,Retail Management,255,320
WD132,Physics with Computing,345,435
WD134,International Business,285,355
WD135,Applied Social Studies in Social Care,310,340
WD137,Design (Visual Communications),280,335
WD140,Legal Studies,305,360
WD144,Architecture,470,485
WD147,Pharmaceutical Science,300,330
WD148,Tourism Marketing,290,330
WD149,Early Childhood Studies,270,325
WD150,Criminal Justice,290,335
WD152,Visual Arts,300,355
WD154,Computer Forensics,320,385
WD160,Finance and Investment,N/A,N/A
WD163,Psychology,N/A,N/A
WD816,Mature Applicants General Nursing,#157*,#163
WD817,Mature Applicants Psychiatric Nursing,#142,#157
WD820,Mature apps. Intellectual Disability Nursing,#135,#155
MH101,Arts,345,390
MH102,Music Technology,400,445
MH103,Music,#,#
MH104,Mathematics,465,500
MH106,Psychology,505,515
MH107,Social Science,370,405
MH108,European Studies,355,430
MH109,Media Studies,445*,470
MH110,Multimedia,360,385
MH111,Anthropology,370,420
MH112,Politics,350,445
MH201,Science,305,355
MH202,Biotechnology,315,340
MH203,Computer Science and Software Engineerin,310,365
MH204,Physics with Astrophysics,390,420
MH206,Theoretical Physics and Mathematics,485,535
MH207,Genetics and Bioinformatics,370,395
MH208,Biological and Biomedical Sciences,380,420
MH209,Psychology (through Science),465,490
MH210,Chemistry with Pharmaceutical Chemistry.,350,410
MH211,Multimedia,335,350
MH301,Computer Engineering,AQA,355
MH302,Electronic Engineering,295,385
MH303,Communications Engineering,350,380
MH304,common entry-comp.electronic &comms. En,385,470
MH305,Product Design (Marketing and Technology),310,360
MH401,Finance,350,375
MH402,Finance and Venture Management,350,385
MH403,Finance and Accounting,380,405
MH404,Business and Management,400,415
MH405,Equine Business,355,390
LM055,Business Studies & a Modern Lang. (Japanese),455,510
LM058,Financial Mathematics,380,510
LM060,Mathematical Sciences,400,490
LM061,Pharmaceutical and Industrial Chemistry,380,430
LM062,Biomedical and Advanced Materials,315,355
LM063,Production Management,305,345
LM064,Industrial Biochemistry,375,455
LM065,Applied Physics,390,540
LM066,Environmental Science,375,415
LM067,Wood Science and Technology,300,355
LM068,Food Science and Health,350,390
LM069,Computer Engineering,400,525
LM070,Electronic Engineering,460,510
LM071,Biomedical Engineering,415,460
LM073,Mechanical Engineering,400,465
LM074,Computer Aided Engineering and Design,375,465
LM075,Engineering Science,370,420
LM076,Product Design and Technology,340,385
LM077,Aeronautical Engineering,400,450
LM078,Enterprise Engineering,450,450
LM079,Manufacturing Engineering,360,410
LM080,Electronic Systems,325,360
LM081,Manufacturing Systems,310,345
LM082,Construction Management and Engineering,380,415
LM083,Applied Computing & Network Technologies,365,365
LM084,Information Systems,330,340
LM086,Health & Safety,325,365
LM089,Sport & Exercise Sciences,425*,450
LM090,Physical Education with Teacher Education,475*,500
LM092,Science with Teacher Education(biological science),395,430
LM093,Equine Science,300,390
LM094,Materials & construction tech. with teacher,420*,445
LM095,Materials & Engineering tech. with teacher e,380,405
LM096,Science with teacher education(phys & che,345,425
LM098,Modern Languages/ELT with teacher education.,380,435
LM099,Architecture,510,535
LM100,Physiotherapy,555*,570
LM101,Medicine - graduate entry route,#59*,#61
LM110,Multimedia & Computer Games Development,340,405
LM111,Medical Electronics,420,460
LM112,Robotic Engineering,355,380
LM113,Digital Media Design,325,380
LM114,Music Media and Performance Technology,365,400
LM150,General Nursing,420*,450
LM151,Mature Applicants General Nursing,#170,#174
LM152,Mental Health Nursing,350,375
LM153,Mature Applicants Mental Health Nursing,#145,#150
LM154,Intellectual Disability Nursing,350,370
LM155,Mature apps. Intellectual Disability Nursing,#133,#146
LM156,wifery,405*,430
LM157,Mature Applicants wifery,#172,#188
