CourseID,Course_name,Score1,Score2
TR034,Management Science and Information Systems Studies,420,475
TR035,Theoretical Physics,490*,550
TR036,Computer Science ( Evening Lectures),330,666
TR038,Manufacturing Engineering with Management Science,365,410
TR051,Medicine,580*,600
TR052,Dental Science,560*,570
TR053,Physiotherapy,550*,565
TR054,Occupational Therapy,510,525
TR055,Radiation Therapy,500*,525
TR071,Science,415*,480
TR072,Pharmacy,555*,570
TR073,Human Genetics,535*,550
TR074,Chemistry with Molecular Modelling,405,480
TR075,Medicinal Chemistry,470*,520
TR076,Physics and Chemistry of Advanced Materials,355,445
TR081,BESS,475*,500
TR083,Sociology and Social Policy,415*,455
TR084,Social Studies (Social Work),480,520
TR085,Business Studies and French,495,530
TR086,Business Studies and German,425,455
TR087,Business Studies and Russian,435,460
TR091,General Nursing (Standard ) (Meath & St James's),360*,390
TR092,Mature Applicants General Nursing (Meath & St James's),167*#,174#
TR093,General Nursing (Standard ) (Adelaide School of Nursing),390*#,430#
TR094,Mature Applicants General Nursing (Adelaide School),162#,169#
TR095,Psychiatric Nursing (Standard ),320,345
DN001,Architecture,530,550
DN002,Medicine (five year / six year course),575*,590
DN004,Radiography,500,515
DN005,Veterinary Medicine,550*,565
DN006,Physiotherapy,540*,550
DN007,Social Science,375,425
DN008,Science,320,410
DN009,Law (BCL),495,520
DN010,Agricultural Science,320,380
DN012,Arts,350*,400
DN013,Commerce with Chinese Studies,450,470
DN015,Commerce,455,475
DN016,Commerce (International) with German,400,445
DN017,Commerce (International) with French,480,515
DN018,Commerce (International) with Spanish,455,490
DN019,Commerce (International) with Italian,440,445
DN020,Actuarial and Financial Studies,555*,580
DN021,Business and Legal Studies,490,520
DN022,Arts (Evening Degree),#,#
DN024,Sports Management,405,420
DN026,Economics & Finance,465,505
DN028,BCL Maitrise,550,575
DN029,Law with French Law (BCL),510,530
DN030,Computer Science - Science,315,370
DN031,Theoretical Physics,450,535
DN032,Mathematical Science,390,475
DN033,Physics with Astronomy and Space Science,365,450
DN034,Pharmacology,450,490
DN035,Biochemistry and Chemical Biology,330,460
DN036,Neuroscience,465,490
DN037,Biomedical,545,555
DN040,Food Science,320,385
DN041,Landscape Architecture,375,410
DN042,Forestry,300,325
DN043,Food and Agribusiness Management,325,400
DN044,Applied Environmental Sciences,320,370
DN045,Animal and Crop Production,330,355
DN046,Animal Science,320,380
DN047,Engineering Technology,320,380
DN048,Horticulture,320,365
DN050,Computer Science - Arts,300,355
DN051,Economics,435,445
DN052,History,435,445
DN053,Philosophy,410,430
DN054,Psychology,500,520
DN055,English,475,490
DN056,Integrated BA/MA Masters degree programme,440,470
DN057,Arts (International) - French,430,470
DN058,Arts (International) - German,370,420
DN059,Arts (International) - Spanish,460,490
GY101,Arts,350,400
GY102,Arts (Economic and Social Studies),AQA,305
GY103,Arts (Public and Social Policy),300,340
GY104,Arts (Psychology),530*,540
GY105,Arts (History),375,420
GY106,Na Dˆna  (Cumarsˆid),AQA,345
GY201,Commerce,400,435
GY202,Commerce  (International) with French,490,520
GY203,Commerce  (International) with German,235,410
GY204,Commerce  (International) with Spanish,345,455
GY205,Commerce  (International) with Italian,310,385
GY206,Business Information Systems (B.Sc),330,365
GY250,Bachelor of Corporate Law (B.Corp.Law),450*,480
GY251,Bachelor of Civil Law (B.C.L.),490*,515
GY301,Science,300,395
GY302,Applied Physics and Electronics or Experimental Physics,295,365
GY303,Biomedical Science,460*,500
GY304,Biotechnology,315,370
GY306,Computing Studies/Mathematical Science,270,390
GY308,Environmental Science,340,415
GY309,Financial Mathematics and Economics,365,455
GY310,Marine Science,300,370
GY312,Physics and Astronomy,330,440
GY313,Health & Safety Systems,350,385
GY314,Earth and Ocean Sciences,300,350
GY350,Information Technology,330,370
GY401,Engineering (Undenominated),450,475
GY402,Civil Engineering,470,490
GY403,Electronic Engineering,330,410
GY404,Industrial Engineering & Information Systems,300,370
GY405,Mechanical Engineering,380,425
GY406,Electronic and Computer Engineering,310,360
GY408,Biomedical Engineering,400,465
GY409,Environmental Engineering,425,450
GY501,Medicine,570*,570
GY502,Occupational Therapy,500*,515
GY503,Speech and Language Therapy,520*,535
GY515,General Nursing (Standard ) (Galway & Portiuncula),405*,440
GY516,Psychiatric Nursing (Standard ),360,380
GY517,Midwifery (Standard ),395,415
GY525,Mature Applicants General Nursing (Galway & Portiuncula),164*#,172#
GY526,Mature Applicants Psychiatric Nursing,149#,158#
GY527,Mature Applicants Midwifery,162#,169#
LM020,Law and Accounting,485,515
LM024,Software Development and Social Change,315,325
LM030,Irish Music and Dance,300#,410#
LM033,New Media and English,375,415
LM035,English and History,365,390
LM036,Economics and Sociology,335,365
LM037,Economics and Mathematical Sciences,400,460
LM038,Psychology and Sociology,490*,500
LM040,European Studies,360,410
LM041,Public Administration,310,345
LM042,Law and European Studies,445,475
LM043,International Insurance and European Studies,355,380
LM044,Applied Languages,455,515
LM045,Language and Cultural Studies,330,390
LM046,History Politics Sociology & Social Studies,415,445
LM047,Liberal Arts - offered at Mary Immaculate College,375*,420
LM048,Irish and New Media/An Ghaeilge agus na Me_in +ra,375,430
LM050,Business Studies,390,430
LM051,Computer Systems,325,350
LM052,Business Studies and a Modern Language (French),410,455
LM053,Business Studies and a Modern Language (German),435,465
LM055,Business Studies and a Modern Language (Japanese),400,405
LM058,Financial Mathematics,400,475
LM060,Mathematical Sciences,430,475
LM061,Pharmaceutical and Industrial Chemistry,400,465
LM062,Biomedical and Advanced Materials,350,395
LM063,Production Management,310,325
LM064,Industrial Biochemistry,370,445
LM065,Applied Physics,380,470
LM066,Environmental Science,335,380
LM067,Wood Science and Technology,325,370
LM068,Food Science and Health,360,415
LM069,Computer Engineering,420,520
LM070,Electronic Engineering,400,420
LM071,Biomedical Engineering,430,490
LM073,Mechanical Engineering,405,485
LM074,Computer Aided Engineering and Design,390,455
LM075,Engineering Science,355,385
LM076,Product Design and Technology,355,410
LM077,Aeronautical Engineering,410,470
LM079,Manufacturing Engineering,365,375
LM080,Electronic Systems,290,360
LM081,Manufacturing Systems,335,365
LM082,Construction Management and Engineering,385*,410
LM083,Applied Computing and Network Technologies,305,365
LM084,Information Systems,330,345
LM086,Health & Safety,320,350
LM089,Sport & Exercise Sciences,440*,460
LM090,Physical Education with concurrent Teacher Education,495,520
CE001,B. Ed.,365***,460***
CM001,B. Ed.,445*,450
CM002,B. Ed. - Gaeltacht Applicants,405,415
DB512,Business Studies,185,335
DB514,Business in Law,220,335
DB515,Business in Human Resource Management,250,315
DB516,Business in Financial Services,N/A,N/A
DB517,Marketing with Event Management,230,310
DB518,Business in Information Systems,N/A,N/A
DB521,Accounting and Finance,245,315
DB531,Marketing,215,295
DB553,Film Literature & Drama,225,330
DB561,Arts (General) - Omnibus entry,240,315
DB562,Psychology,195,325
DB564,Media & Cultural Studies,220,320
DB565,Journalism,245,310
DB566,Social Science,215,310
DL041,Animation,699#,860#
DL042,Photography,879#,925#
DL043,Visual Communications,670#,835#
DL044,Visual Arts Practice   (Fine Art),645#,755#
DL045,Film and Television Production,915*#,969#
DL141,Psychology Applied to Information Technology,265,330
DL241,English Media and Cultural Studies,370,405
DL242,Business Studies and Arts Management,310,350
CK721,Mature Applicants Psychiatric Nursing,147#,158#
CK730,Intellectual Disability Nursing (Standard ),355,390
CK731,Mature Applicants Intellectual Disability Nursing,135#,146#
CK740,Midwifery (Standard ),400,410
CK741,Mature Applicants Midwifery,169#,175#
FR001,B. Ed.,445*,455
FR002,B. Ed. - Gaeltacht Applicants,405,405
GC200,Business Studies (Cork),280,340
GC201,Accounting & Finance (Cork),295,310
GC203,Irish Law (Cork),295,330
GC400,Business Studies,235,320
GC401,Accounting & Finance,240,325
GC402,Legal Studies with Business,300,340
GC403,Law,300,370
GC404,Business and Law,315,405
GC405,International Hospitality Management,325,360
GC430,Computing Science,265,310
GC450,Journalism & Visual Media,270,325
BN101,Business,240,305
BN102,Business with Information Technology and a Language,250,320
BN103,Business and Information Technology,215,285
BN104,Computing (Information Technology),225,285
BN105,Engineering (Mechatronics),210,305
BN106,Engineering (Computer Engineering),205,305
BN107,Applied Social Studies in Social Care,340,360
TA021,European Studies,225,300
TA321,Science - Pharmaceutical Science,230,315
MD201,Religion Education and English - second level teaching,365,400
MD301,Religion Education and History - second level teaching,365,395
MD401,Religion Education and Music - second level teaching,365#,435#
MD500,BA - Irish Studies and Religious Studies,280,325
PT011,Philosophy,310,415
PT012,Theology and Pastoral Care,275,340
PT013,BA in Theology and Philosophy,310,325
PT014,BA in Theology and Cultural Studies,300,340
PT015,Theology,N/A,N/A
DC230,Economics Politics and Law,440,465
DC231,International Relations,410,435
DC235,Education and Training,315,345
DC236,Quantitative Finance,415,485
DC240,Marketing Innovation and Technology,385,405
NC001,Accounting and Human Resource Management,345,370
NC003,Software Systems,260,310
NC004,Business Information Systems,250,295
NC005,Human Resource Management,325,340
NC006,Accounting,330,360
NC007,Financial Services,320,350
NC011,Accounting and Human Resource Management - ABP,275,275
PB250,Law,230,330
PB251,Accounting and Finance,255,330
PB253,Business Studies,235,300
PB254,Marketing,220,300
RC001,Medicine,570*,575
RC004,Physiotherapy,540*,540
RC005,Pharmacy,540*,550
PD101,B. Ed.,455*,485
PD102,B. Ed. - Gaeltacht Applicants,425,445
PD103,B.A.  in Humanities,390*,420
DK810,Accounting and Finance,300,355
DK812,Marketing,280,325
DK814,Business Studies,280,330
DK815,Public Relations,300,340
DK820,Computing  in Games Development,250,345
DK830,Building Surveying,290,335
DK860,Applied Music,#,#
DK870,General Nursing (Standard ),340*,355
DK871,Mature Applicants General Nursing,164*#,173#
DK872,Intellectual Disability Nursing (Standard ),280*,305
DK873,Mature Applicants Intellectual Disability Nursing,137#,152#
DK874,Psychiatric Nursing (Standard ),280,300
DK875,Mature Applicants Psychiatric Nursing,137#,162#
DK876,Early Childhood Studies,295,330
DK877,Midwifery (Standard ),330,355
DK878,Mature Applicants Midwifery,187#,195#
DK880,Health Promotion and Physical Activity,315*,360
LY137,General Nursing (Standard ),360*,380
LY142,Psychiatric Nursing (Standard ),330,350
LY152,Intellectual Disability Nursing (Standard ),305,320
LY237,Mature Applicants General Nursing,176#,178#
LY242,Mature Applicants Psychiatric Nursing,165#,171#
LY252,Mature Applicants Intellectual Disability Nursing,158#,161#
LC331,Software Development,260,295
LC341,Multimedia Computing with Design,305,330
LC381,Logistics & Supply Chain Management,280,320
LC391,Computer Networks & Systems Management,265,310
LC471,Quantity Surveying,430,445
LC481,Real Estate,370,385
LC491,Construction Management,350,370
LC651,Science (Pharmaceutical & Forensic Analysis),380,425
LC921,Applied Social Studies (Social Care),340,365
LC931,Business Studies (Tourism),305,335
LC941,Business Studies (Event Management),285,325
LC951,Law & Taxation,360,380
MI005,B. Ed - Bachelor of Education (Primary Teaching),460,485
MI006,B. Ed -  Gaeltacht Applicants - Bachelor of Education (Prima,420,470
MI007,B. A. in Early Childhood Care and Education,340,370
MI008,B.Ed - Bachelor of Ed (Primary Teaching) in Education and Ps,545,565
TR096,Mature Applicants Psychiatric Nursing,129#,148#
TR097,Intellectual Disability Nursing (Standard ),320,340
TR098,Mature Applicants Intellectual Disability Nursing,127#,146#
TR911,Integrated General and Children's Nursing (Standard ),480,500
TR912,Mature Applicants Integrated General and Children's Nursing,164*#,169#
TR913,Midwifery (Standard ),390,420
TR914,Mature Applicants Midwifery,162*#,171#
MH101,Arts,345*,390
MH102,Music Technology,405,430
MH103,Music,#,#
MH104,Mathematics,450,470
MH106,Psychology,500,515
MH107,Social Science,385,405
MH108,European Studies,350,405
MH109,Media Studies,445,470
MH201,Science,300,350
MH202,Biotechnology,315,355
MH203,Computer Science & Software Engineering,315,365
MH204,Physics with Astrophysics,400,435
MH206,Theoretical Physics & Mathematics,500,555
MH207,Genetics & Bioinformatics,375,405
MH208,Biological & Biomedical Sciences,390,425
MH209,Psychology through Science,465,480
MH210,Chemistry with Pharmaceutical Chemistry.,350,425
MH301,Computer Engineering,390,390
MH302,Electronic Engineering,310,365
MH303,Communications Engineering,345,345
MH304,Common entry to Engineering,330,410
MH401,Finance,350,375
MH402,Finance & Venture Management,365,390
MH403,Finance & Accounting,385,405
MU001,Theology and Arts.,300,335
MU002,Theology,255,285
SN001,Business Studies in International Hotel Management,460#,590#
SN002,Commerce - year 4 at NUI,585#,645#
SG141,Business Studies,285,335
SG145,Computing in Web Development,200,320
SG241,Performing Arts,315,340
SG242,Early Childhood Education,310,340
SG342,Civil Engineering,355,415
SG441,Environmental Science and Technology,300,345
SG445,Pharmaceutical Science,280,345
SG446,Applied Archaeology,285,330
DN060,Law and History,510,515
DN061,History,490,500
DN062,Economics and Politics,435,445
DN063,Geography,410,435
DN065,Law and Politics,510,535
DN066,Law and Philosophy,490,500
DN071,Chemical Engineering,355,425
DN072,Civil Engineering,480,495
DN073,Electronic Engineering or Electrical Engineering,360,465
DN074,Mechanical Engineering,435,460
DN076,Biosystems Engineering,480,530
DN077,Engineering,495,525
DN078,Structural  Engineering with Architecture,505,530
DN079,Bioprocess Engineering,AQA,445
DN080,Engineering Science,480,505
DN102,Medicine - Special entry route,#,#
DN105,Veterinary Medicine - Graduate entry route,#,#
DN110,General Nursing (Standard ),360*,385
DN111,Mature Applicants General Nursing,156*#,162#
DN116,Integrated General and Children's Nursing (Standard ),455,470
DN117,Mature Applicants Integrated General and Children's Nursing,161*#,171#
DN118,Midwifery (Standard ),390*,420
DN119,Mature Applicants Midwifery,177#,183#
DN120,Psychiatric Nursing (Standard ),350,355
DN121,Mature Applicants Psychiatric Nursing,144#,154#
GA180,Gn„ agus Cumarsˆid(Leibh_al 8),290,330
GA181,Accounting -  3 Year programme,325,365
GA280,Theological Studies and Business Practice,220,320
GA380,Hotel and Catering Management,230,315
GA480,Construction Management,360,385
GA481,Property Studies,385,400
GA780,Applied Freshwater and Marine Biology,305,365
GA781,Applied Biology and Biopharmaceutical Science,305,350
GA782,Chemical & Pharmaceutical Science,290,340
GA783,Physics and Instrumentation,330,355
GA784,Science (Undenominated),285,330
GA785,Medical Science,390,440
GA880,General Nursing (Standard ),360*,385
GA881,Mature Applicants General Nursing,158#,168#
GA882,Psychiatric Nursing (Standard ),330*,340
GA883,Mature Applicants Psychiatric Nursing,147*#,152#
GA980,Design and Technology Education,375,390
AS001,B. Ed. (Home Economics and Biology),435,450
AS002,B. Ed. (Home Economics and Rel Ed - with 3rd Language Requi,400*,425
AS003,B. Ed. (Home Economics and Irish),405,430
AS004,B. Ed. (Home Economics and Economics/Consumer Studies),460,475
AS005,B. Ed. (Home Economics and Rel Ed - with no 3rd Language Re,420,440
AS110,General Nursing (Standard ),355*,380
AS111,Mature Applicants General Nursing,165*#,174#
AS130,Intellectual Disability Nursing (Standard ),305*,325
AS131,Mature Applicants Intellectual Disability Nursing,146#,156#
TI005,Business Studies eBusiness,220,295
TH001,Education,300,345
TL110,General Nursing (Standard ),380*,400
TL111,Mature Applicants General Nursing,155*#,163#
TL115,Psychiatric Nursing (Standard ),350,360
TL116,Mature Applicants Psychiatric Nursing,131#,155#
TL160,Early Childhood Care and Education,320*,340
TL180,Hospitality Management,270,310
TL280,Business Studies (e-Business),270,315
TL285,Business,275,355
TL290,Interactive Multimedia,305,340
TL330,Computing with Games Development,280,310
TL360,Computing with Multimedia,280,310
TL370,Computing with Internet Development,N/A,N/A
LM092,Science with concurrent Teacher ed (bio sci. with phys or che,365,420
LM093,Equine Science,305,365
LM094,Materials & Construction Technology with concurrent Teacher,410,445
LM095,Materials & Engineering Technology with concurrent Teacher e,370,405
LM096,Science with concurrent Teacher ed (Physics and Chemistry),365,430
LM099,Architecture,530,555
LM100,Physiotherapy,585,595
LM110,Multimedia and Computer Games Development,320,375
LM111,Biomedical Electronics,345,445
LM112,Robotics,400,485
LM113,Digital Media Design,350,390
LM114,Music Media & Performance Technology,330,395
LM150,General Nursing (Standard ),410,430
LM151,Mature Applicants General Nursing,170#,175#
LM152,Mental Health Nursing (Standard ),340,355
LM153,Mature Applicants Mental Health Nursing,131*#,154#
LM154,Intellectual Disability Nursing (Standard ),350,360
LM155,Mature Applicants Intellectual Disability Nursing,141#,154#
LM156,Midwifery (Standard ),395*,425
LM157,Mature Applicants Midwifery,164#,187#
WD025,Construction Management,295*,350
WD026,Applied Electronics,305,390
WD027,Music,265#,355#
WD028,Applied Computing,290,350
WD048,Business,305,345
WD049,Business (French option),320,395
WD079,General and Corporate Administration,320,360
WD080,Business Studies (German option),335,395
WD084,Accounting,325,385
WD085,Mechanical and Manufacturing Engineering,250,325
WD086,Electronic Engineering,390,445
WD091,Hospitality Management,255,305
WD095,Marketing,255,300
WD116,General Nursing (Standard ),395,420
WD117,Psychiatric Nursing (Standard ),330,350
WD120,Intellectual Disability Nursing (Standard ),350,360
WD123,Languages and Marketing,305,375
WD124,Health Promotion,300,335
WD125,Exercise and Health Studies,315,345
WD127,Retail Management,285,325
WD132,Physics with Computing,300,335
WD134,International Business,300,335
WD135,Applied Social Studies in Social Care,300,335
WD140,Legal Studies,310,350
WD816,Mature Applicants General Nursing,161#,171#
WD817,Mature Applicants Psychiatric Nursing,147#,155#
WD820,Mature Applicants Intellectual Disability Nursing,126#,142#
