CourseID,Course_name,Score1,Score2
CR121,Music at CIT - Cork School of Music,700,1020
CR125,Popular Music: Electric Bass Guitar at CIT Cork School of Music,615,665
CR126,Popular Music: Drums at CIT Cork School of Music,755,815
CR127,Popular Music: Electric Guitar at CIT Cork School of Music,795,915
CR128,Popular Music: Keyboards at CIT Cork School of Music,720,720
CR129,Popular Music: Voice at CIT Cork School of Music,795,885
CR150,Business Information Systems,335,375
CR210,Contemporary Applied Art,653,967
CR220,Fine Art at CIT Crawford College of Art and Design,535#,890
CR305,Physical Sciences (Level 8 -  Common Entry),310,325
CR310,IT Management,290,325
CR312,Web Development,295,330
CR320,Biomedical Science - Joint CIT and UCC programme,520*,540
CR325,Pharmaceutical Biotechnology,315,375
CR330,Herbal Science,290,335
CR333,Nutrition and Health Science,345,385
CR340,Analytical Chemistry with Quality Assurance,350,355
CR360,Instrument Engineering,330,415
CR365,Environmental Science and Sustainable Technology,300,325
CR400,Accounting,330,400
CR420,Marketing,285,325
CR500,Engineering (Common Entry),345,410
CR510,Sustainable Energy,305,360
CR520,Biomedical Engineering,440,505
CR522,Building Energy Systems,300,390
CR560,Architectural Technology,285,330
CR565,Interior Architecture,275,325
CR570,Quantity Surveying,275,340
CR572,Construction Management,245,320
CR580,Electrical Power Systems,315,360
CR590,Electronic Systems Engineering,300,375
CR600,Visual Communications,485#,780
CR660,Tourism,250,310
CR700,Theatre and Drama Studies at CIT Cork School of Music,720#,910
CK101,Arts,330,385
CK102,Social Science,380,410
CK103,Music,400#,520
CK104,Arts with Music,340#,465
CK105,Film and Screen Media,420,470
CK106,Applied Psychology,500,530
CK107,Geography and Archaeology,355,400
CK108,Arts International,430,470
CK111,Early Years and Childhood Studies,395,420
CK112,Drama and Theatre Studies,375#,435
CK114,Social Science (Youth & Community Work) - Mature App`s only,#,N/A
CK115,Social Work - Mature Applicants only,#,N/A
CK116,Sports Studies and Physical Education,485,505
CK201,Commerce,435,460
CK202,Accounting,445,505
CK203,Business Information Systems,440,480
CK204,Finance,475,510
CK205,Commerce (International) with French,470,505
CK206,Commerce (International) with German,460,520
CK207,Commerce (International) with Italian,395,430
CK208,Commerce (International) with Hispanic Studies,435,480
CK209,Commerce (International) with Irish,480,500
CK210,Government,330,390
CK211,Commerce (International) with Chinese Studies,370,425
CK301,Law,475,495
CK302,Law and French,510,530
CK304,Law and Irish,495,535
CK305,Law (Clinical),510,535
CK306,Law (International),540,565
CK401,Computer Science,425,465
CK402,Biological and Chemical Sciences,440,485
CK404,Biological Earth and Environmental Science,400,450
CK405,Genetics,475,505
CK406,Chemical Sciences,400,440
CK407,Mathematical Sciences,525,560
CK408,Physics and Astrophysics,500,565
CK502,Food Marketing and Entrepreneurship,440,470
CK504,Nutritional Sciences,500,520
CK505,Food Science,435,460
CK506,International Development and Food Policy,335,405
CK601,Process and Chemical Engineering,495,540
CK602,Civil and Environmental Engineering,390,495
CK603,Energy Engineering,400,465
CK605,Electrical and Electronic Engineering,395,505
CK606,Architecture - Joint UCC and CIT programme,400,450
CK701,Medicine - (Undergraduate Entry),742#,N/A
CK702,Dentistry,570*,585
CK703,Pharmacy,565,575
CK704,Occupational Therapy,525,545
CK705,Speech and Language Therapy,510*,525
CK706,Public Health,385,425
CK710,General Nursing,450*,470
CK711,Mature Applicants General Nursing,562#,570
CK712,Children`s and General Nursing (Integrated),520,540
CK713,Mature Applicants Children`s and General Nursing (Integrated),578*#,597
CK720,Psychiatric Nursing,430*,455
CK721,Mature Applicants Psychiatric Nursing,546*#,566
CK730,Intellectual Disability Nursing,425,435
CK731,Mature Applicants Intellectual Disability Nursing,511#,530
CK740,Midwifery,445*,475
CK741,Mature Applicants Midwifery,570*#,597
CK791,Medicine - (Graduate Entry),54#,568
AH001,Theology and Philosophy,250,280
AH002,Theology and Psychology,310,345
AH003,Theology and English Literature,290,340
AC120,International Business,285,320
AC121,Accounting and Finance,300,300
AC137,Liberal Arts,200,325
CE001,Education - Primary Teaching,***405*,N/A
CM001,Education - Primary Teaching,460,470
CM002,Education - Primary Teaching - Gaeltacht Applicants,N/A,N/A
CM010,Education Studies,310,365
DB512,Business,235,285
DB514,Business (Law stream),255,340
DB515,Business (Human Resource Management stream),275,305
DB516,Financial Services,260,330
DB517,Marketing (Event Management stream),240,317
DB518,Marketing (Digital Media stream),295,375
DB520,Business (work placement stream),285,325
DB521,Accounting and Finance,275,390
DB524,Business Information Systems,415,415
DB525,Marketing (Digital Media and Cloud Computing stream),225,320
DB526,Business Information Systems (Cloud Computing stream),245,305
DB531,Marketing,255,280
DB553,Film Literature and Drama,260,325
DB561,Arts (General),245,285
DB562,Psychology,200,335
DB565,Journalism,205,300
DB566,Social Science,255,305
DB567,Film Studies,225,315
DB568,Law,250,315
DB569,Business (Psychology stream),290,360
DC110,Business Studies International,445,470
DC111,Business Studies,440,455
DC112,Global Business (French),490,515
DC113,Global Business (German),430,445
DC114,Global Business (Spanish),445,465
DC115,Accounting and Finance,460,485
DC116,Global Business (USA),545*,560
DC117,Aviation Management/ AM with Pilot Studies,440,465
DC118,Gn— agus Gaeilge/Business and Irish,340,380
DC120,Enterprise Computing,370,405
DC121,Computer Applications,405,440
DC122,Computational Problem-Solving and Software Development,430#,480
DC126,Actuarial Mathematics,515,550
DC127,Actuarial Financial and Mathematical Sciences (common entry),430,485
DC131,Communication Studies,410,450
DC132,Journalism,435,485
DC133,Multimedia,425,455
DC155,Applied Language and Translation Studies,360,430
DC156,Languages for International Comm. - English Stream - non-nat,490#,666
DC161,Analytical Science,460,485
DC162,Chemical and Pharmaceutical Sciences,475,495
DC166,Environmental Science and Health,435,445
DC167,Physics with Astronomy,410,460
DC168,Genetics and Cell Biology,495,510
DC170,Horticulture,350,370
DC171,Applied Physics,405,475
DC173,Physics with Biomedical Sciences,420,465
DC181,Biotechnology,470,480
DC191,Electronic Engineering,390,440
DC192,Information and Communications Engineering,410,500
DC193,Mechatronic Engineering,400,455
DC195,Mechanical and Manufacturing Engineering,390,425
DC196,Manufacturing Engineering with Business Studies,375,410
DC197,Biomedical Engineering,380,440
DC199,Digital Media Engineering,385,450
DC200,Common Entry into Engineering (Undenominated Entry),390,440
DC201,Common Entry into Science (Undenominated Entry),450,470
DC202,Sport Science and Health,485,500
DC203,Science Education,420,475
DC204,Athletic Therapy and Training,510,525
DC205,Physical Education with Biology,490*,505
DC206,Physical Education with Mathematics,490,495
DC208,Psychology,500*,510
DC209,Health and Society,420,445
DC215,General Nursing,445,460
DC216,Psychiatric Nursing,400*,410
DC217,Intellectual Disability Nursing,395*,410
DC218,Children`s and General Nursing (Integrated),485*,500
DC225,Mature Applicants General Nursing,559#,566
DC226,Mature Applicants Psychiatric Nursing,530*#,548
DC227,Mature Applicants Intellectual Disability Nursing,510#,522
DC228,Mature Applicants Children`s and General Nursing (Integrated,574#,578
DC230,Economics Politics and Law,390,410
DC231,International Relations,380,410
DC232,Law and Society (BCL),415,450
DC235,Education and Training,315,350
DC238,Contemporary Culture and Society,325,360
DC239,Gaeilge agus Iriseoireacht/Irish and Journalism,440,475
DC240,Marketing Innovation and Technology,445,470
DC251,Arts  - Joint Honours Programme (Law and Politics),400,415
DC252,Arts  - Joint Honours Programme (Law and Irish),425,445
DC253,Arts  - Joint Honours Programme (Law and French),420,480
DC258,Arts  - Joint Honours Programme (Law and Media Studies),400,450
DC260,Arts  - Joint Honours Programme (Politics and French),400,N/A
DC265,Arts  - Joint Honours Programme (Politics and Media Studies),400,405
DC266,Arts  - Joint Honours Programme (Irish and French),450,470
DC271,Arts  - Joint Honours Programme (Media Studies and Irish),400,430
DC272,Arts  - Joint Honours Programme (Media Studies and French),410,440
DC277,Arts  - Joint Honours Programme (Law with International Lang),430,470
DC278,Arts  - Joint Honours Programme (Politics with International Lang),405,485
DC279,Arts  - Joint Honours Programme (Media Studies with Intl. Lang),400,435
DC280,Arts  - Joint Honours Programme (Irish with International Lang),410,445
DT001,Product Design,400,435
DT021,Electrical and Electronic Engineering,385,439
DT023,Manufacturing and Design Engineering,290,410
DT025,Engineering - Common 1st Year,350,415
DT028,Transport Operations and Technology,270,345
DT081,Computer and Communications Engineering,375,390
DT101,Architecture,520#,595
DT106,Planning and Environmental Management,260,310
DT110,Property Economics (Valuation Surveying),300,355
DT111,Construction Economics and Management (Quantity Surveying),275,335
DT112,Geomatics (Surveying and Mapping),270,335
DT117,Construction Management,260,305
DT175,Architectural Technology,300,335
DT201,Science (General Entry),405,440
DT203,Forensic and Environmental Chemistry,340,385
DT204,Biomedical Science,495,505
DT205,Mathematical Sciences,265,370
DT211,Computing,375,390
DT220,Industrial Mathematics,270,310
DT221,Physics with Energy and Environment,310,380
DT222,Physics Technology,320,365
DT223,Human Nutrition and Dietetics,545,560
DT224,Optometry,495,525
DT225,Public Health Nutrition,385,450
DT227,Science with Nanotechnology,350,395
DT228,Computer Science,405,435
DT229,Clinical Measurement Science,450,480
DT235,Physics with Medical Physics and Bioengineering,325,380
DT299,Chemical Sciences with Medicinal Chemistry,395,425
DT321,Business and Law,430,450
DT341,Marketing,380,395
DT343,Retail and Services Management,330,355
DT354,Business Computing,365,385
DT358,Logistics and Supply Chain Management,300,335
DT365,Business and Management,415,430
DT366,Accounting and Finance,400,415
DT398,Human Resource Management,345,365
DT399,Economics and Finance,385,400
DT401,International Hospitality Management,300,335
DT407,Culinary Arts,370,405
DT412,Tourism Marketing,290,320
DT413,Event Management,365,395
DT416,Culinary Entrepreneurship,350,375
DT417,Bar Studies (Management and Entrepreneurship),300,325
DT420,Nutraceuticals in Health and Nutrition,405,420
DT421,Food Innovation,330,375
DT422,Pharmaceutical Healthcare,365,385
DT491,Environmental Health,325,365
DT501,Music,341#,493
DT504,Film and Broadcasting,460,490
DT505,Film and Broadcasting with a Language,450,470
DT506,Commercial Modern Music,900#,979
DT517,English Studies & Languages,310,385
DT518,Languages and International Tourism (French),310,360
DT519,Languages and International Tourism (German),300,355
DT520,Languages and International Tourism (Spanish),310,355
DT529,Drama (Performance),370#,505
DT532,Law (LL.B),385,400
DT533,Visual and Critical Studies,300,330
DT544,Design - Interior and Furniture,580#,905
DT545,Design - Visual Communication,720#,835
DT546,Fine Art,715#,865
DT553,Journalism with a Language,340,390
DT555,International Business and Languages - (French),380,415
DT556,International Business and Languages - (German),370,400
DT557,International Business and Languages - (Spanish),375,405
DT558,International Business and Languages (English - non-native speakers),425#,425
DT559,Photography,555#,695
DT564,International Business and Languages - (Italian),310,355
DT565,Chinese and International Business,350,395
DT571,Social Care,395,410
DT572,Early Childhood Education,420,440
DT582,Journalism,405,425
DT596,Print and Digital Media Technology Management,235,305
DT597,Creative and Cultural Industries,365,400
DL041,Animation,755#,950
DL042,Photography,665#,845
DL043,Visual Communications,660#,745
DL044,Visual Arts Practice (Fine Art),525#,760
DL045,Film and Television Production,815#,950
DL046,Modelmaking Design and Digital Effects,555#,820
DL047,Design for Stage and Screen (Production Design),745#,983
DL048,Design for Stage and Screen (Costume Design),685#,825
DL049,Design for Stage and Screen (Makeup Design),785#,945
DL141,Applied Psychology,380*,405
DL143,Multimedia Systems/Web Engineering,90,345
DL241,"English Media and Cultural Studies""",300,355
DL242,Business Studies and Arts Management,205,333
DL245,Business Studies - Entrepreneurship and Management,265,317
GC203,Law (Cork),N/A,N/A
GC204,Business and Law (Cork),N/A,N/A
GC300,Business Studies (Limerick),300,360
GC301,Accounting and Finance (Limerick),230,230
GC400,Business Studies (Dublin),240,330
GC401,Accounting and Finance (Dublin),235,345
GC403,Law (Dublin),305,330
GC404,Business and Law (Dublin),255,300
GC405,International Hospitality Management (Dublin),260,280
GC430,Computing Science (Dublin),240,335
GC450,Journalism and Visual Media (Dublin),230,295
GC455,Music Production (Dublin) - Interview,285#,395
GC489,Interior Architecture (Dublin),260,295
GC494,Fashion Design (Dublin) - Portfolio,270#,365
IC001,Journalism,215,280
IC004,Business Studies,265,325
IC005,Accounting and Finance,N/A,N/A
IC007,Marketing,N/A,N/A
BY301,Business,777,N/A
ID001,Accounting and Finance,280,280
ID002,Business Studies,N/A,N/A
ID003,Business Studies with Chinese,N/A,N/A
BN101,Business,215,295
BN103,Business and Information Technology,225,300
BN104,Computing (Information Technology),235,295
BN107,Applied Social Studies in Social Care,330,365
BN110,International Business,230,290
BN111,Sports Management and Coaching,335,360
BN112,Creative Digital Media,305,345
BN113,Horticulture,215,300
BN114,Accounting and Finance,230,310
BN115,Social and Community Development,300,320
BN117,Computer Engineering in Mobile Systems,210,285
BN118,Early Childhood Care and Education,340,360
BN120,Information Security and Digital Forensics,240,280
BN121,Mechatronic Engineering,205,305
TA021,European Studies,210,295
TA022,Creative Digital Media,325,350
TA023,Advertising and Marketing Communications,205,305
TA025,Social Care Practice,325,350
TA026,International Hospitality and Tourism Management,235,290
TA121,Accounting and Finance,230,300
TA122,Management,205,295
TA123,Marketing Management,220,320
TA221,Electronic Engineering,230,335
TA222,Mechanical Engineering,255,335
TA223,Energy Systems Engineering,260,300
TA321,Pharmaceutical Science,360,385
TA322,Computing,300,335
TA323,Information Technology Management,245,290
TA326,DNA and Forensic Science,370,395
TA327,Sports Science and Health,400,420
MD201,Education Religion and English second level teaching,395,430
MD301,Education Religion and History second level teaching385,400,N/A
MD401,Education Religion and Music second level teaching,390#,435
MD500,Arts - Irish Studies and Religious Studies,280,305
AD215,Visual Culture,360,405
NC003,Computing,270,325
NC004,Business Information Systems,265,320
NC005,Human Resource Management,275,320
NC006,Accounting,325,365
NC009,Business,270,330
NC010,Psychology,210,315
NC020,Marketing Practice,245,320
RC001,Medicine - (Undergraduate Entry),741*#,N/A
RC004,Physiotherapy,525*,530
RC005,Pharmacy,555*,565
RC101,Medicine - (Graduate Entry),57*#,596
PD101,Education - Primary Teaching,460*,485
PD102,Education - Primary Teaching - Gaeltacht Applicants,425,450
PD103,Arts/Humanities,385,420
TR002,Music,**405,475
TR003,History,465*,490
TR004,Law,530,555
TR005,Philosophy,435,465
TR006,Psychology,560*,575
TR007,Clinical Speech and Language Studies,525*,545
TR008,World Religions and Theology,380,420
TR009,Music Education,**405,490
TR012,History and Political Science,510,535
TR015,Philosophy Political Science Economics and Sociology,530*,560
TR016,Deaf Studies,390,415
TR017,Law and Business,570*,595
TR018,Law and French,560*,580
TR019,Law and German,515,550
TR020,Law and Political Science,570*,585
TR021,Classics,465,525
TR022,Early and Modern Irish,365,420
TR023,English Studies,515,535
TR024,European Studies,535*,565
TR025,Drama and Theatre Studies,***450,500
TR027,Irish Studies,420,455
TR028,Ancient and Medieval History and Culture,425*,455
TR029,Political Science and Geography,445,470
TR030,Catholic Theological Studies,AQA,365
TR031,Mathematics,520*,560
TR032,Integrated Engineering,455*,505
TR033,Computer Science,460*,500
TR034,Management Science and Information Systems Studies,480,515
TR035,Theoretical Physics,490,580
TR038,Integrated Engineering with Management,450*,460
TR039,Computer Science and Language,525,550
TR051,Medicine,748*#,N/A
TR052,Dental Science,575*,600
TR053,Physiotherapy,535*,545
TR054,Occupational Therapy,505*,520
TR055,Radiation Therapy,530*,545
TR056,Human Health and Disease,530*,545
TR071,Science,505*,545
TR072,Pharmacy,565*,585
TR073,Human Genetics,560*,580
TR074,Chemistry with Molecular Modelling,470,480
TR075,Medicinal Chemistry,535*,560
TR076,Nanoscience Physics and Chemistry of Advanced Materials,570*,595
TR077,Earth Sciences,490*,500
TR081,Business Economic and Social Studies (BESS),495*,525
TR082,Computer Science and Business,465*,500
TR083,Sociology and Social Policy,455,480
TR084,Social Studies (Social Work),460*,485
TR085,Business Studies and French,550,570
TR086,Business Studies and German,485,520
TR087,Business Studies and Russian,470,490
TR089,Business Studies and Polish,470,470
TR090,Business Studies and Spanish,510,540
TR091,General Nursing (Meath and St James`s),420*,435
TR092,Mature Applicants General Nursing (Meath and St James`s),560#,578
TR093,General Nursing (Adelaide School of Nursing),420#,440
TR094,Mature Applicants General Nursing (Adelaide Sch. of Nursing),506#,542
TR095,Psychiatric Nursing,400*,415
TR096,Mature Applicants Psychiatric Nursing,522#,538
TR097,Intellectual Disability Nursing,390*,400
TR098,Mature Applicants Intellectual Disability Nursing,502*#,517
TR911,Children`s and General Nursing (Integrated),505*,515
TR912,Mature Applicants Children`s and General Nursing (Integrated,578#,589
TR913,Midwifery,445,480
TR914,Mature Applicants Midwifery,574#,584
DN100,Architecture,450,490
DN120,Landscape Architecture,360,405
DN140,Structural Engineering with Architecture,400,450
DN150,Engineering,475,525
DN200,Science,505,535
DN201,Computer Science,470,515
DN210,Archaeology and Geology,305,385
DN230,Actuarial and Financial Studies,560,585
DN250,Agricultural Science,455,490
DN251,Animal Science - Equine,445,470
DN252,Dairy Business,440,450
DN261,Food Science,470,490
DN262,Human Nutrition,525,530
DN271,Forestry,385,415
DN272,Horticulture Landscape and Sportsturf Management,325,380
DN300,Veterinary Medicine - Undergraduate entry,575*,590
DN301,Veterinary Medicine - Graduate Entry,#,N/A
DN310,Veterinary Nursing,460,505
DN400,Medicine - Undergraduate Entry,747#,N/A
DN401,Medicine - Graduate Entry,57*#,611
DN410,Radiography,530*,550
DN420,Physiotherapy,545,555
DN425,Health and Performance Science,490,505
DN430,Sport and Exercise Management,430,465
DN440,Biomedical Health and Life Sciences,560,570
DN450,General Nursing,425,440
DN451,Children`s and General Nursing (Integrated),490*,510
DN452,Midwifery,490,510
DN453,Psychiatric Nursing,415,450
DN460,Mature Applicants General Nursing,552#,561
DN461,Mature Apps Children`s & General Nurs(Integrated),572#,595
DN462,Mature Applicants Midwifery,575#,591
DN463,Mature Applicants Psychiatric Nursing,549#,557
DN500,BA Degree - joint honours (full-time),335,405
DN501,BA Degree - joint honours (part-time day),335,683
DN510,Economics,465,480
DN511,English,480,500
DN512,English with Drama,330,400
DN513,English with Film,410,455
DN514,Planning Geography and Environment,345,375
DN515,History,420,450
DN517,Music,335#,405
DN518,Philosophy,330,350
DN519,Psychology,505,535
DN531,International French,365,400
DN532,International German,370,405
DN533,International Spanish,415,445
DN541,International Languages,465,495
DN550,Social Science,410,450
DN600,Law,500,525
DN610,Business and Law,510,530
DN615,BCL Ma”trise,550,555
DN616,Law with French Law (BCL),565,575
DN650,Commerce,475,490
DN660,Commerce International,505,535
DN671,Economics and Finance,560,580
DK810,Accounting and Finance,300,365
DK812,Marketing,305,345
DK815,Public Relations and Online Communication,300,355
DK816,Business Studies,300,340
DK820,Computing in Games Development,325,365
DK821,Computing,300,340
DK830,Building Surveying,305,335
DK860,Applied Music,500#,625
DK861,Humanities,310,333
DK862,Social Care,330,350
DK870,General Nursing,400*,415
DK871,Mature Applicants General Nursing,574#,581
DK872,Intellectual Disability Nursing,365*,380
DK873,Mature Applicants Intellectual Disability Nursing,521#,538
DK874,Psychiatric Nursing,370,390
DK875,Mature Applicants Psychiatric Nursing,544#,556
DK876,Early Childhood Studies,315,340
DK877,Midwifery,400*,420
DK878,Mature Applicants Midwifery,583#,601
DK880,Health and Physical Activity,355,375
DK890,Interactive Applications Design and Development,300,333
GA181,Accounting,265,335
GA182,Business,300,350
GA183,Information Systems Management,285,355
GA281,Film and Documentary,305,360
GA282,Heritage Studies,245,270
GA380,Hotel and Catering Management,200,315
GA480,Construction Management,215,270
GA482,Construction Economics and Quantity Surveying,260,335
GA483,Architectural Technology,205,305
GA484,Civil Engineering,245,335
GA680,Mechanical Engineering,315,360
GA681,Energy Engineering,260,365
GA780,Applied Freshwater and Marine Biology,370,390
GA781,Applied Biology and Biopharmaceutical Science,360,390
GA782,Chemical and Pharmaceutical Science,310,330
GA783,Physics and Instrumentation,325,350
GA784,Science (Undenominated),350,375
GA785,Medical Science,410,445
GA786,Forensic Science and Analysis,355,380
GA880,General Nursing (Castlebar),405*,415
GA881,Mature Applicants General Nursing (Castlebar),562#,568
GA882,Psychiatric Nursing (Castlebar),370,380
GA883,Mature Applicants Psychiatric Nursing (Castlebar),537*#,562
GA884,Digital Media and Society,255,315
GA980,Design and Technology Education (Letterfrack),420,470
GA981,Furniture Design and Manufacture (Letterfrack),365,395
GA982,Furniture and Wood Technology (Letterfrack),360,375
GY101,Arts,300,360
GY103,Arts (Public and Social Policy),320,365
GY104,Arts (Psychology),530,540
GY105,Arts (History),305,335
GY106,Na D‡na (Cumars‡id),300,390
GY107,Na D‡na (Gaeilge agus L_ann an Aistriœch‡in),345,560
GY109,Arts (Mathematics and Education),365,450
GY110,Arts with Children`s Studies,420,450
GY111,Arts with Creative Writing,470,520
GY112,Arts with Film Studies,385,425
GY113,Arts with Human Rights,430,475
GY114,Arts with Irish Studies,310,395
GY115,Arts with Performing Arts Studies,400,435
GY117,Arts with Latin American Studies,385,440
GY118,Arts (Drama Theatre and Performance Studies),450,485
GY119,Arts with Journalism,480,495
GY120,Arts (Youth and Family Studies) at St Angela`s College,300,325
GY201,Commerce,375,410
GY202,Commerce (International) with French,525,575
GY203,Commerce (International) with German,450,490
GY204,Commerce (International) with Spanish,460,475
GY206,Business Information Systems,400,440
GY207,Commerce (Accounting),440,490
GY250,Corporate Law,355,385
GY251,Civil Law,415,460
GY301,Science,395,445
GY303,Biomedical Science,540,555
GY304,Biotechnology,465,515
GY308,Environmental Science,400,415
GY309,Financial Mathematics and Economics,450,515
GY310,Marine Science,410,450
GY313,Health and Safety Systems,305,350
GY314,Earth and Ocean Sciences,380,400
GY318,Biopharmaceutical Chemistry,505,520
GY319,Mathematical Science,485,505
GY320,Physics(options in Applied/Astrophysics/Biomedical/Theoretic,400,485
GY350,Computer Science and Information Technology,420,450
GY401,Engineering (Undenominated),400,485
GY402,Civil Engineering,400,460
GY405,Mechanical Engineering,400,475
GY406,Electronic and Computer Engineering,435,510
GY408,Biomedical Engineering,405,490
GY410,Project and Construction Management,355,390
GY413,Energy Systems Engineering,440,465
GY414,Electrical and Electronic Engineering,515,595
GY501,Medicine (5-year/6-year course and 8-year embedded PhD option),739#,N/A
GY502,Occupational Therapy,520,535
GY503,Speech and Language Therapy,520,525
GY504,Podiatry,470,500
GY515,General Nursing (Galway and Portiuncula),450*,475
GY516,Psychiatric Nursing,410,425
GY517,Midwifery,450*,480
GY525,Mature Applicants General Nursing (Galway and Portiuncula),575#,585
GY526,Mature Applicants Psychiatric Nursing,548*#,566
GY527,Mature Applicants Midwifery,593#,618
LY108,Business - Accounting,280,365
LY118,Business,285,370
LY208,Law,230,325
LY218,Business - with Irish/French/Spanish/German,220,355
LY228,Sports Coaching and Performance,240,315
LY308,Destination Tourism with Marketing at Killybegs,295,355
LY408,Design - Visual Communication,240,330
LY508,Fire Safety Engineering,230,300
LY708,Applied Computing,245,345
LY718,Computing with Cloud and Green Information Technology,245,310
LY908,General Nursing,400*,415
LY918,Psychiatric Nursing,365*,380
LY928,Intellectual Disability Nursing,365,370
LY938,Mature Applicants General Nursing,559#,585
LY948,Mature Applicants Psychiatric Nursing,555#,563
LY958,Mature Applicants Intellectual Disability Nursing,525#,539
LY968,Early Childhood Care Health and Education,270,325
MI004,Liberal Arts,345,400
MI005,Education - Primary Teaching,465,495
MI006,Education - Primary Teaching - Gaeltacht Applicants,425,450
MI007,Early Childhood Care and Education,365,405
MI008,Education and Psychology - Primary Teaching,560,580
CI101,Counselling and Psychotherapy,265,280
LC110,Art and Design,613#,865
LC223,Law and Taxation,325,360
LC224,Business (Accounting/Finance),315,380
LC225,Business (Marketing and Management),300,345
LC226,Entrepreneurship,295,330
LC231,Business Technology (Information Systems),240,325
LC233,Software Development,255,330
LC234,Multimedia Programming and Design,270,300
LC236,Internet Systems Development,333,N/A
LC239,Computer Networks and Systems Management,275,325
LC241,Construction Management,225,310
LC242,Property Valuation and Management,260,320
LC243,Quantity Surveying,245,350
LC252,Civil Engineering Management,255,295
LC265,Pharmaceutical and Forensic Analysis,370,415
LC266,Drug and Medicinal Product Analysis,270,320
LC292,Applied Social Studies (Social Care),330,370
LC293,Business with Tourism,270,300
LC294,Business with Event Management,300,345
LC295,Business with Sports Management,300,335
LC407,Social and Community Studies (Thurles),200,290
LC408,Environmental and Natural Resource Management (Thurles),255,340
LC410,Accounting and Finance (Thurles),335,395
LC413,Business (Thurles),350,385
LC415,Computing - Software Development (Thurles),200,265
LC418,Computing - Games Design and Development (Thurles),260,300
LC420,Computing - Smart Energy Systems (Thurles),N/A,N/A
LC422,Sports Strength and Conditioning (Thurles),300,350
LC513,Business (Clonmel),275,355
LC517,Creative Multimedia (Clonmel),225#,335
LC518,Digital Animation Production (Clonmel),550#,820
LM020,Law and Accounting,420,460
LM022,Politics and International Relations,350,420
LM023,Health Informatics,365,380
LM029,Law Plus,405,445
LM030,Irish Music and Dance,350#,385
LM031,Voice and Dance,330#,360
LM032,Arts (Joint Honours),435,460
LM033,New Media and English,355,385
LM035,English and History,325,370
LM036,Economics and Sociology,325,365
LM037,Economics and Mathematical Sciences,375,450
LM038,Psychology and Sociology,495,505
LM039,Journalism and New Media,410,440
LM040,European Studies,355,400
LM041,Politics and Public Administration,330,350
LM043,International Insurance and European Studies,320,370
LM044,Applied Languages,440,485
LM045,Language and Literature,340,400
LM046,History  Politics  Sociology and Social Studies,320,350
LM048,Irish and New Media/An Ghaeilge agus na Me‡in òra,355,385
LM050,Business Studies,410,435
LM051,Computer Systems,360,400
LM052,Business Studies and a Modern Language (French),420,445
LM053,Business Studies and a Modern Language (German),430,455
LM055,Business Studies and a Modern Language (Japanese),400,415
LM056,International Business,460,485
LM058,Financial Mathematics,430,505
LM060,Mathematical Science,380,440
LM061,Pharmaceutical and Industrial Chemistry,395,435
LM063,Technology Management,300,370
LM064,Industrial Biochemistry,360,415
LM065,Applied Physics,365,475
LM066,Environmental Science,355,385
