"author","reviewBody","reviewRating","ratingMaxvalue","reviewTags","dateCreated","images","reviewUrl","reviewSource","originalText","name","reviewCount","aggregateRating","address","place_id","input","businessUrl"
"Debby McAdams","This complex will be a beautiful space when completed. Open ping pong tables are available to all. Only thing lacking is adequate visible security personnel to control gangs of teens","4.0","5.0","","a year ago","","https://www.google.com/maps/contrib/105712830407103413046/reviews?hl=en-US&sa=X&ved=2ahUKEwjgnNCIwtr6AhUDHEQIHXSnCGoQvfQBegQIARBd","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"bijo alex","Really amazing and Beautiful 😍 Feels likes Home.","5.0","5.0","","2 months ago","","https://www.google.com/maps/contrib/102971021790836979765/reviews?hl=en-US&sa=X&ved=2ahUKEwjgnNCIwtr6AhUDHEQIHXSnCGoQvfQBegQIARAx","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Anne Buckley","Beautiful open space so near Dublin City Centre. The dog loves it and there is a really well equipped playground. The view of the Dublin Mountains makes it feel like the countryside. I really like the lilacs which are plentiful and we meet lots of lively friendly people. It's cool to hear people practising their instruments or singing through an open window. Highly recommended walking spot.","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/104385031994052486694/reviews?hl=en-US&sa=X&ved=2ahUKEwjKppKIwtr6AhXAD0QIHdJtBSkQvfQBegUIARCWAg","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"nicky ch","- No place to study. - Cafeteria has less than 100 seats which means you can never get a seat during launch. - not even 1 year in my lecture hall is already breaking apart - constantly having issues with my student id not working. - yeah sure the greenery looks nice. but the campus is simply to small and lacks the facilities that a university should have, I know several it colleges and some community colleges that have better facilities than this campus. As an IT student i genually regret coming here.","1.0","5.0","","5 months ago","","https://www.google.com/maps/contrib/109595448097147571044/reviews?hl=en-US&sa=X&ved=2ahUKEwjKppKIwtr6AhXAD0QIHdJtBSkQvfQBegUIARDIAQ","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Mr Atomic","Lovely campus. Great for a socially distanced walk. Exits to Stoneybatter/Prussia St and to Tesco Prussia st as well as to Grangegorman. Nice coffee truck too. Kids play round and football pitches.","5.0","5.0","","a year ago","","https://www.google.com/maps/contrib/104264639005188187553/reviews?hl=en-US&sa=X&ved=2ahUKEwjgnNCIwtr6AhUDHEQIHXSnCGoQvfQBegQIARBz","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Dáire McCormack-George","This is a beautiful new home for TU Dublin, Ireland's first technological university which developed out of the Dublin institutes of technology. Much of the site was originally an asylum and subsequently a psychiatric hospital. Part of that remains but has been moved to new buildings. The remaining older structures as well as a large number of new purpose-built university buildings are now located here.","5.0","5.0","","11 months ago","https://lh5.googleusercontent.com/p/AF1QipPuymHXpJhTkQlS63kxgh0rVC0XUWUXKd9XExc6","https://www.google.com/maps/contrib/116491093678638243196/reviews?hl=en-US&sa=X&ved=2ahUKEwjKppKIwtr6AhXAD0QIHdJtBSkQvfQBegQIARAs","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"DON MC QUILLAN","This looks like a state of the art new modem Technical University. I was very impressed.","5.0","5.0","","a year ago","https://lh5.googleusercontent.com/p/AF1QipOkU3B-YFqCFlDAWpDGnpxn10hL5zCRnB10vTEG | https://lh5.googleusercontent.com/p/AF1QipMVJHF6JakRsKzcE24z0e_hc8-j2jVa-AYnk1xx | https://lh5.googleusercontent.com/p/AF1QipM7uAZYM96QHWR0LJ1kzxQNPCxWr1YJcyVE8DZb | https://lh5.googleusercontent.com/p/AF1QipMi7jk7O_zopMNzsO1l99nVsEDDHUvJLcIxaUAZ | https://lh5.googleusercontent.com/p/AF1QipOZB69caPBkp1Kh-uwdGjgUzPyKFE6cY-oBUnmI | https://lh5.googleusercontent.com/p/AF1QipNS6WTuS4iBoKux15gEKIcL4Tjv_0zfpnTTyIyv | https://lh5.googleusercontent.com/p/AF1QipPhXOSQlMQ4axEt0DtOKB3WSyzv8qOYp4RoG4tF | https://lh5.googleusercontent.com/p/AF1QipMHueDnY5-9CS5wkvX2Vgus8V29LKyUJLVM7a6b | https://lh5.googleusercontent.com/p/AF1QipPUC4fHFLiixdeB8G3XzQ9ZlHILKvYoqgKeV0cP","https://www.google.com/maps/contrib/118353427075264380638/reviews?hl=en-US&sa=X&ved=2ahUKEwjKppKIwtr6AhXAD0QIHdJtBSkQvfQBegUIARDeAQ","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Dallan O'Reilly","This is a very impressive campus. It seems to be very well designed and very well planned out and and is sympathetic to the original buildings. Seems to have very good facilities including playing fields. It also benefits beautifully from wonderful views of the city of Dublin and the Dublin mountains.","5.0","5.0","","3 years ago","","https://www.google.com/maps/contrib/110864343805780180296/reviews?hl=en-US&sa=X&ved=2ahUKEwjgnNCIwtr6AhUDHEQIHXSnCGoQvfQBegUIARCJAQ","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Michael Martin","Nice new facilities at this new campus of TU Dublin.","4.0","5.0","","3 months ago","https://lh5.googleusercontent.com/p/AF1QipOE8WLM7HFu-SPby1vsDT1-ExurErxmBP_rgNxR | https://lh5.googleusercontent.com/p/AF1QipPOsapiWeDaHOWIraPIfQnfyFoyJehBbagTgHgP | https://lh5.googleusercontent.com/p/AF1QipPUwjRPqa312rJ0HHsDOOtF5bo453Wu1UMELazL | https://lh5.googleusercontent.com/p/AF1QipMS-FisEccKO8Vfey3pvlrt6T9oV-91tJvomBCn","https://www.google.com/maps/contrib/114016803674276037115/reviews?hl=en-US&sa=X&ved=2ahUKEwjKppKIwtr6AhXAD0QIHdJtBSkQvfQBegUIARCtAQ","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
"Kevin O'Connell","Lots of people out for a walk on a November Sunday morning","5.0","5.0","","a year ago","https://lh5.googleusercontent.com/p/AF1QipMVVvFE7_0dMo27sv7garUPYPVlQeAh9-HVj1_7","https://www.google.com/maps/contrib/102181384359822371302/reviews?hl=en-US&sa=X&ved=2ahUKEwjgnNCIwtr6AhUDHEQIHXSnCGoQvfQBegUIARCfAQ","www.google.com","","TU Dublin, Grangegorman Campus","200","4.6","Grangegorman Lower, Dublin 7, Ireland","ChIJZbQuzywMZ0gR7LNOrFuzlpI","https://www.google.com/maps/place/TU+Dublin,+Grangegorman+Campus/@53.3548669,-6.2794863,17z/data=!3m1!4b1!4m5!3m4!1s0x48670c2ccf2eb465:0x9296b35bac4eb3ec!8m2!3d53.3548669!4d-6.2794863","https://www.google.com/maps/place/?q=place_id:ChIJZbQuzywMZ0gR7LNOrFuzlpI"
